tiempo,tokens_circulacion
8959.044293991292,79
8959.582471689939,80
8965.164303464,81
8965.701874464177,82
8965.940197017531,83
8999.364658982124,84
9040.637740921758,85
9229.900382701713,86
9230.35063056034,87
9241.357128640417,87
9464.459561372589,87
9464.707232590377,88
9474.284793822842,88
9474.817150756042,89
9493.81971250666,89
9685.811569629032,89
9765.989328921225,90
9796.13902524301,90
9875.62166937908,90
9875.866915323053,91
9955.821761455629,91
9973.732883420707,92
9974.138657341853,93
10054.093094411177,93
10054.377784839136,94
10102.864261477172,95
10103.141177717716,96
10103.367149919237,97
10183.57824953735,98
10282.512719864731,99
10288.73254323434,99
10294.819533654496,100
10455.180934256196,101
10456.381732478021,101
10462.053500199465,101
11263.128942136675,102
11268.52648235931,102
11698.00840490027,101
11776.078136737347,101
11856.027129224383,101
11856.250050543007,102
11936.418901106083,103
12012.68226705115,103
12057.791601387007,104
12138.017135690541,105
12138.246013146334,106
12354.943288287335,106
12367.005449577331,106
12367.470361090582,107
12367.919279325659,108
12373.540091699346,109
12453.929483858972,110
12606.923290217941,110
12750.645487841948,111
12750.970522092955,112
12751.472220598505,113
12751.892618516134,114
12757.22480796683,114
12757.448473251292,115
12757.849497299107,116
12874.423708723163,116
12874.956307394415,117
12914.5503513257,117
12921.326894617243,118
12921.854263240699,119
13001.807300754166,119
13089.701481536853,119
13168.416531854991,119
13168.695440525018,120
13261.352522986796,121
13341.301431362015,121
13341.83118967637,122
13342.36301705471,123
13342.814739127956,124
13343.301493871746,125
13343.824585985976,126
13489.319532295089,126
13489.736856440171,127
13580.27027126509,127
13671.870533471558,128
13710.092020733904,128
13710.582739840573,129
13939.360982004644,130
13939.615020462936,131
13939.94419205328,132
13940.191422868793,133
13965.813115621197,134
14045.990692856722,135
14060.725430969163,135
14140.674269011952,135
14219.651342037696,135
14279.668932344233,135
14279.965390310734,136
14285.283055673834,136
14340.011451694356,136
14447.41008498954,136
14447.677548559515,137
14448.161867592802,138
14614.347485630382,138
14687.829762714056,138
15140.922940683598,138
15220.873738755996,138
15300.828603333493,138
15386.14483748482,139
15386.38275432192,140
15386.90930828548,141
15387.26850424021,142
15542.645745465037,143
15543.123603307527,144
15548.848525571893,145
15549.382482942507,146
15549.893790625008,147
15611.934069487812,148
15612.179427396004,149
15612.44256530054,150
15612.866373358785,151
15835.449570095807,151
15835.698613195407,152
15841.014565753994,152
15920.969399938624,152
15921.192740107901,153
15926.533751432855,153
16104.9551693012,153
16117.157757432311,154
16117.653753064436,155
16174.904062944175,156
16332.10383785071,157
16337.658135705664,157
16337.99906536156,158
16338.245881355753,159
16547.524428407134,159
16558.333129327875,160
16861.819751674295,161
16927.546223513185,161
17007.50108286608,161
17164.679190520044,161
17206.19348447161,162
17206.418817686004,163
17206.931662890303,164
17207.446585012505,165
17207.81777758969,166
17208.245392125773,167
17208.53224396323,168
17217.95743384896,168
17452.34008025047,167
17572.27041380971,167
17577.63105826319,167
17852.731916529767,168
17997.796296949768,168
17998.115609379834,169
17998.45564406758,170
17998.988725231146,171
18035.83965050543,171
18195.732289074665,171
18244.803861402102,171
18665.327933009816,172
18783.36724872711,172
18783.622426970855,173
18864.017876623875,174
18917.149010561592,174
18917.685936082977,175
19675.632766227405,176
19755.548975755766,176
19835.910415491082,177
19915.61628811297,177
20377.385593665935,178
20772.60709878548,178
20852.56196143015,178
20932.51681940897,178
20933.05418439996,179
21333.525229113788,180
21487.25316979814,180
21487.47831934299,181
21746.72980352543,181
21747.075149937966,182
21827.381563696283,183
21907.693228154825,184
21963.323537977034,184
21963.779082315377,185
21969.093857953565,185
21974.564377678675,185
22054.74167727217,186
22134.97093706274,187
22314.655957594816,188
22315.176814807844,189
22392.95268185408,189
22481.80119497579,190
22482.339371465096,191
22482.815462142506,192
22575.2501400555,193
22646.007044368347,194
22726.25917812599,195
23016.576891088018,194
23017.05347263261,195
23023.06269553646,196
23023.29213492976,197
23103.782819196917,198
23159.331155009175,198
23164.646191883698,198
23164.878281154794,199
23165.34857589395,200
23165.873309655053,201
23245.828174233135,201
23251.142900882198,201
23336.00280080275,201
23336.54068515903,202
23336.98708119663,203
23528.150988939487,203
23608.396728897555,204
23961.041713799867,205
23961.446317161935,206
23961.66904461069,207
23961.958770637073,208
24043.997813805003,207
24125.086220956426,208
24125.601845776866,209
24203.80963907721,209
24204.328218138202,210
24282.88884105107,211
24363.23322465989,212
24363.767345490192,213
24364.190252866014,214
24364.46810256767,215
24388.518108080632,215
24394.87841931666,216
24474.828461788173,216
24732.45159223828,217
24732.699147298048,218
25029.5430492856,219
25030.061567625475,220
25127.104074730254,220
25127.57797990964,221
25146.13408471138,221
25216.046735556723,221
25216.27816825054,222
25222.699621346164,223
25388.609205903602,223
25673.072935984677,222
25673.4660715212,223
25680.355454634962,222
25801.589799874135,222
25858.420575573466,223
25955.20852343721,224
25968.505430028945,224
25982.464888421866,225
26062.419098846978,225
26068.459485875283,226
26068.997645842042,227
26268.99010683711,227
26269.21931607391,228
26355.030182909923,229
26472.06376663121,229
26557.44008574974,228
26557.665816757697,229
26938.10997137576,230
26938.405401394863,231
27033.85432414979,232
27034.250661790054,233
27034.769732494613,234
27216.987229161943,234
27268.088210350208,234
27273.635263989825,235
27786.0543844477,235
27866.009248453982,235
27926.986933094162,236
28006.94179737804,236
28007.24852833843,237
28012.90522824781,237
28013.313048309865,238
28143.83662731743,238
28144.355376305364,239
28144.594905718197,240
28164.290136612268,241
28169.604864842287,241
28170.063495592043,242
28302.156237848096,243
28382.111095096177,243
28462.06595965873,243
28539.610097838275,244
28545.20573914639,245
28625.383793862937,246
28919.358526859964,247
28919.59805199973,248
28999.552723398516,248
29122.381856202857,248
29250.282323397987,249
29267.388460120696,249
29327.471953751377,248
29327.69571141452,249
29454.729503235114,248
29455.209298480608,249
29764.827076541296,250
29813.298769932633,250
29813.54407550883,251
29841.402577410772,252
29841.872060499074,253
29948.401531223757,254
29948.840562251877,255
29949.377296797153,256
30101.475662328092,256
30121.10360652282,257
30189.4136225754,258
30196.81821956275,259
30269.458529464624,258
30349.413393401675,258
30617.447151393615,259
30677.070071127087,260
30677.322231219605,261
30942.346348498435,262
30942.700840906662,263
31022.65480395619,263
31048.222923854377,264
31169.935254901444,265
31408.01389161707,266
31444.240322491685,267
31583.274690594848,268
31583.526832471194,269
31831.39522931955,270
31916.664738141855,270
31928.892062061535,270
32159.19735542691,271
32239.307201794356,272
32259.969716009586,273
32738.313287336838,274
32738.810082746488,275
32739.163884022822,276
32739.455104943972,277
32815.948038782815,277
32820.99703351049,278
32821.222096115904,279
33000.08576661668,279
33046.130609793116,280
33156.53496462819,280
33288.64369149614,280
33288.877771451516,281
33600.101675125414,281
33680.59126112841,282
33760.545825317065,282
33761.07098430322,283
33841.02583782311,283
33921.31151764466,284
34213.64255947023,284
34214.16474491867,285
34294.11957619686,285
34294.65188640074,286
34489.85136309963,286
34490.36793761845,287
34722.2862206187,287
34800.05667429599,287
34960.38564416886,288
35148.2427793453,287
35156.491780900666,287
35156.91905424256,288
35157.188161238286,289
35249.47163412079,289
35290.33836773945,290
35399.66161834207,290
35534.62811304166,291
35694.17405318978,291
35773.61602259428,292
35773.8456343517,293
35887.1588696592,293
35892.59019933909,293
35892.81535016063,294
35893.11664217303,295
35893.542359605526,296
36092.39200232213,296
36275.09027056781,296
36313.2443037168,296
36313.51092097055,297
36314.02742011983,298
36417.8019481462,298
36450.725564156084,299
36461.660810438545,299
36624.906519811964,300
36625.43246749738,301
36746.29589424301,301
36826.481438950505,302
36826.99270119573,303
36833.66857246292,303
36833.91826323936,304
36913.873106727704,304
37016.52343962171,303
37096.44998025142,303
37096.78388636228,304
37097.14254343157,305
37097.67902468201,306
37103.52850419684,307
37183.41025459827,307
37183.70397657159,308
37184.0754645778,309
37184.316226240575,310
37189.65190903663,310
37189.93780230078,311
37190.160876111935,312
37190.69414765802,313
37271.008166008556,314
37271.274812182,315
37271.49964500531,316
37367.74769112799,317
37375.65610316562,318
37423.641565817416,318
37434.338649246805,319
37434.68212372358,320
37439.9968503833,320
37469.725050844165,320
37470.24492101821,321
37470.58038250416,322
37520.09141723819,321
37603.01838526615,321
37682.973249515075,321
37762.92808584518,321
37843.26938883657,322
37843.63778348416,323
37844.08715272963,324
37844.5223593097,325
37924.85134959121,326
37925.20687002186,327
38183.08649859467,328
38219.16535225612,327
38219.41872015818,328
38219.886911472124,329
38528.821539884484,329
38608.77640430964,329
38619.52139809755,329
38878.04151535033,330
38912.210443531185,331
38912.7459408046,332
38913.26681954854,333
38913.77172883553,334
38928.003440588225,333
38928.41985368852,334
38931.84091311443,335
38937.745153947224,336
38937.98067499259,337
39177.84509254392,337
39183.57453632505,338
39183.84237722032,339
39184.346026096864,340
39184.58019803508,341
39264.507442087735,341
39265.011622891296,342
39344.42901392767,342
39450.71415043512,342
39450.97057148208,343
39507.59164317413,343
39508.096441450914,344
39588.0512215538,344
39752.43022219769,344
39757.74547146767,344
39757.9751522127,345
39758.270604540805,346
39763.86449657348,347
39809.30767096127,348
39814.93385676639,348
39860.141722994005,349
39860.67951590935,350
39861.18477557483,351
39941.13100775727,351
40021.08585105156,351
