tiempo,tokens_circulacion
33237.168500015585,278
33480.13789502679,279
33559.34781666325,279
33559.82315224139,280
33560.168033830574,281
33560.70306308405,282
33566.01789805404,282
33608.270531358445,282
33608.49362283368,283
33608.71879065944,284
33688.97814531965,285
33689.31443182057,286
33818.09444321937,286
33972.287040640476,287
33972.754142383135,288
33999.45057812268,287
33999.719479110456,288
34135.097090399686,289
34273.70863503994,288
34450.177110532146,288
34450.71355974151,289
34501.971568841116,290
34502.49799028324,291
34662.220672123934,291
34828.45996580956,292
34950.29792290149,293
35036.48430523815,293
35036.71765715271,294
35055.04021471221,294
35112.54522235343,294
35117.860604668735,294
35118.17133716976,295
35144.293723127,295
35144.56102264672,296
35149.875804807285,296
35150.13457896324,297
35451.02406864935,298
35530.93259892556,298
35696.96663742236,299
35697.491947335686,300
35697.93568279832,301
35698.36752186244,302
35703.68997867426,302
35783.64456478409,302
35800.603687908726,303
35929.53625155692,304
36009.491111179515,304
36089.421551923006,304
36161.17070638386,305
36549.24486457065,306
36549.54657437214,307
36549.79476819982,308
36888.238595896735,308
36968.19345744173,308
37064.75408121051,309
37065.15516394475,310
37230.023203844976,310
37347.28923442177,310
37425.79142166475,310
37563.42167893376,311
37608.836477777775,312
37616.19031638635,312
37696.14435653806,312
37776.09921821466,312
37856.05407096026,312
37936.0089201075,312
37936.43037419785,313
38016.385235666785,313
38016.774602794685,314
38097.215309422376,315
38097.459962512134,316
38277.22162732212,316
38357.17647057399,316
38357.70517774295,317
38437.64652341771,317
38438.014063612136,318
38517.96881529902,318
38554.460018236314,319
38594.8166945487,320
38600.13179330581,320
38600.60340577229,321
38809.432210457,321
38908.366267344056,321
38976.91996670717,321
39062.589701720346,322
39142.543750058176,322
39343.96791267134,322
39539.203399229846,323
39563.8351900696,324
39567.15725466012,325
39567.45445722589,326
