tiempo,tokens_circulacion
15341.395997095657,145
15341.826669115644,146
15420.109167803173,146
15551.135788074227,146
15622.309867217538,147
15634.439247437584,147
15634.96011009944,148
15748.66076646212,149
15828.314591411381,150
15828.542463602007,151
15899.844965438308,152
15978.870982162207,153
15979.251568619304,154
15979.478019919407,155
16089.454643901163,155
16089.789467071105,156
16090.07455966615,157
16090.467615817975,158
16443.453133999094,158
16443.739204680976,159
16593.812127226574,159
16594.296429804013,160
16710.85054222248,160
16721.486742423687,161
16923.965217091743,162
16924.443174271124,163
17225.558733681642,163
17392.046786090188,164
17400.989148212044,164
17406.59931617848,165
17461.24825343143,165
17541.203117935194,165
17612.791080561423,165
17613.25288729003,166
17619.03272786139,167
17628.921180507525,167
17708.87584147074,167
17810.221775594197,168
17890.173096753395,168
17907.202435871044,169
18059.739625474234,170
18298.051977993153,169
18433.10250775217,169
18438.417285712618,169
18444.157861877327,170
18597.451875447146,171
18597.831397228205,172
18633.639612321236,172
18714.12034978775,173
18808.451497851078,173
19000.776844287004,174
19240.935531724142,175
19272.971238551985,176
19352.925600098693,176
19428.11232522286,176
19505.214822772734,176
19585.169687350157,176
19916.297385490092,177
19977.713825691262,177
20212.437021503265,177
20451.741958231534,176
20452.08070249399,177
20494.08954979661,176
20494.540825367007,177
20494.766472953896,178
20586.618347706728,179
20587.038855071918,180
20720.89977972857,180
20877.10521956976,181
20994.477628226017,182
20999.792810598177,182
21000.122783154948,183
21000.409053147123,184
21126.494896737844,184
21127.030241713037,185
21254.180580020817,186
21254.54956166075,187
21334.5044187642,187
21353.794936628306,188
21433.737073025542,188
21711.53960661111,188
21930.148205023397,189
21930.376662252696,190
21982.76189196236,191
21983.084714698907,192
22063.363447547938,193
22063.62121224571,194
22064.13496632112,195
22317.167518200455,195
22443.489665494886,196
22443.99302725958,197
22444.5298316925,198
22444.930596466245,199
22524.882613155987,199
22525.298246455433,200
22525.690280418265,201
22544.6666452519,202
22550.092950449813,202
22565.02752604602,203
22565.35819434058,204
22645.194508471654,204
22645.71297305039,205
22645.95184636861,206
22651.266463803775,206
22651.68318700803,207
22731.611298404972,207
22968.54005498777,208
23315.225397027818,209
23829.25197342981,210
23829.479255100407,211
23835.254906707345,212
23835.6302244268,213
23918.622102406134,214
23998.576896352162,214
24039.445622874056,214
24039.675602801788,215
24039.922618404413,216
24040.326237130954,217
24119.897755422873,217
24591.134641025637,217
24806.175888738497,217
24806.71369868858,218
24812.297184651008,218
24812.78226530812,219
24813.123493025167,220
24931.042956515772,221
24936.35775141824,221
25032.327949921113,220
25032.660949759866,221
25033.051110128843,222
25038.38652372179,222
25043.78879549991,222
25044.249201993985,223
25124.254521313254,224
25416.412737632512,225
25514.25701669655,226
25514.668913510548,227
25514.941808549167,228
25754.801541135286,228
25834.50433579858,228
25992.10997456073,228
26044.018066021024,228
26044.504525471446,229
26049.819252379268,229
26055.329459570865,229
26055.695878180253,230
26135.61680010353,230
26253.153539775325,230
26338.423131023214,230
26578.147533346368,231
26948.06320247557,231
26996.827297846186,232
27171.03566868106,232
27250.893911176485,232
27251.22576563683,233
27331.40349556399,234
27331.911158063307,235
27412.089056044308,236
27490.407277451664,236
27570.361696590222,236
27650.31656111777,236
27655.631308064676,236
27655.902414538734,237
27656.161535370517,238
27675.832594718635,238
27676.327356915746,239
28066.19494405746,240
28066.48404322714,241
28146.43862506405,241
28389.46723491324,242
28598.273957751368,242
28598.566647980184,243
28704.958695353413,243
28764.02940083242,243
28833.587886070723,243
29077.71742701029,244
29083.032245706057,244
29535.04132300586,244
29535.510561449384,245
29536.04639380165,246
29536.42712930379,247
29696.212466774396,247
29696.721216183003,248
29697.2446812842,249
29697.737299758304,250
29698.248743729975,251
29839.280853030134,252
29919.235544793257,252
29919.505274866027,253
30085.392547468527,253
30085.91333140462,254
30086.237283774917,255
30166.156375988096,255
30313.16784088948,256
30529.77042742905,257
30609.725291472674,257
30610.039921822674,258
30690.47781255199,259
30770.432677097288,259
30774.450668338137,260
30774.72701570505,261
30795.324229965892,260
30875.566140085914,261
30875.80371263747,262
30881.1184392381,262
31058.11135025322,263
31210.719119108686,263
31216.600150206603,264
31216.86905678053,265
31217.29605785715,266
31295.409325434677,266
31455.31775995412,266
31573.703140538513,266
31698.091414289996,266
31698.51873897938,267
31881.302815580442,268
31886.61758173733,268
31904.47310859162,267
31904.69582648636,268
32082.70420328726,269
32093.55081816456,270
32094.08506858543,271
32207.25784177996,272
32277.17645237906,271
32365.794198144886,272
32446.054061634637,273
32525.440688244817,274
32903.68967852985,274
32904.0618218785,275
33332.88649805484,275
33333.11653773438,276
33333.95437424622,277
33342.180624228255,277
33469.05425707871,278
33491.52712309178,278
33626.63244455466,278
33995.781280377196,279
34021.55934568141,280
34034.98414856595,281
34040.31069144119,281
34040.53726607686,282
34270.64042492896,283
34271.16351734663,284
34462.49210086953,285
34463.02390620857,286
34487.89971317712,287
34562.68242493811,287
34563.15204136245,288
34613.843370787385,288
34694.24826705557,289
34694.48949833278,290
34766.025592600345,290
34766.36371159829,291
34771.924684413265,291
34772.25273881078,292
34772.79064448263,293
34773.113773930316,294
34850.01870241932,294
34861.91901125567,295
34867.233916479934,295
34936.339060655584,295
34948.34157209821,296
35069.59495971828,295
35142.256109360234,295
35150.817189404755,295
35176.93611030336,296
35177.250524188545,297
35257.20538762728,297
35337.16024878622,297
35356.78211332037,297
35357.248690946726,298
35359.56644619848,299
35439.5164614134,299
35448.531235202274,299
35483.48740734838,299
35488.80321935532,299
35604.50595424304,299
35689.87781906406,299
35770.32213755421,300
35770.72921289338,301
35983.85454686611,302
36063.809391069146,302
36143.76420645208,302
36223.711750294286,302
36231.63762438128,303
36381.43252412525,303
36430.08868332758,304
36430.620536870025,305
36431.13194232047,306
36431.43720766015,307
36431.75196075208,308
36432.258226386075,309
36727.39279424317,309
36727.7221760024,310
36728.18451231402,311
36851.22949253784,311
37048.2155233946,312
37145.39283393647,312
37145.760956542275,313
37310.48253711404,314
37353.333968576364,315
37369.94052912736,315
37370.345975253935,316
37370.58659895738,317
37450.54139966132,317
37636.23365967942,317
37636.68503754722,318
37636.9113873603,319
37738.42189574179,318
38100.25899552891,319
38180.21385012841,319
38180.560058304465,320
38180.80361985631,321
38260.75643400859,321
38261.008260301416,322
38261.530988932915,323
38341.83382288211,324
38363.63174235006,325
38462.191989455976,325
38693.41039004118,325
38693.84760804046,326
38774.0441888469,327
38853.588441249936,328
39040.85627566275,328
39170.18182862147,328
39411.270175294194,329
39685.7035078221,329
39784.596132395185,329
39864.163690695954,329
39869.88491692169,330
39870.37357883602,331
39870.91116792549,332
40003.40980535553,332
40055.21659614408,333
40055.482002878955,334
40055.98035529352,335
40061.00277441218,336
40198.812335375645,337
40199.227630174886,338
40207.661789550395,339
40295.16218073208,339
40375.398751754234,340
40455.35122215725,340
40535.58670601668,341
40535.881819590155,342
