tiempo,evento,token,saldo_vendedor,extra
6392.521269130989,mint,T53,26934.757051354245,
6392.89540891169,mint,T54,26884.757051354245,
6473.348856607858,mint,T55,26834.757051354245,
6473.679558881317,mint,T56,26784.757051354245,
6473.902998539545,mint,T57,26734.757051354245,
6480.0226229198415,compra_exitosa,T31,27758.398837590237,2039.923926803365
6480.458885005022,mint,T58,27708.398837590237,
6560.799080143848,mint,T59,27658.398837590237,
6646.035414816636,compra_exitosa,T54,28852.318094500184,1806.9114229440058
6646.385421420971,mint,T60,28802.318094500184,
6752.113897310806,compra_exitosa,T48,29839.8397902159,2091.776311265638
6832.068679302938,compra_exitosa,T23,30868.70518329665,2083.265009190505
6852.578774754564,compra_exitosa,T43,31807.917657229067,1658.715570818158
6852.824347874845,mint,T61,31757.917657229067,
6853.152344218992,mint,T62,31707.917657229067,
6933.341996081786,mint,T63,31657.917657229067,
6933.805867289978,mint,T64,31607.917657229067,
7094.020681384626,mint,T65,31557.917657229067,
7285.295498691986,compra_exitosa,T53,32537.3407974261,2603.7191616413234
7599.746334110778,compra_exitosa,T45,33437.735818825924,2047.3019091952963
7600.180893688219,mint,T66,33387.735818825924,
7709.392164962737,actualizacion_precio,T37,33387.735818825924,1033.134164677934
7709.67110733413,mint,T67,33337.735818825924,
7730.44323605747,compra_exitosa,T63,34264.64019125437,2519.1620237579873
7730.882986051652,mint,T68,34214.64019125437,
7731.421088923248,mint,T69,34164.64019125437,
7731.6486323228,mint,T70,34114.64019125437,
7810.525403033722,compra_exitosa,T27,34959.778361368,1785.782234315663
7811.042755968606,mint,T71,34909.778361368,
7811.577706295599,mint,T72,34859.778361368,
7891.532570872485,compra_exitosa,T26,35842.10094505642,1498.0647821267885
7891.758252988519,mint,T73,35792.10094505642,
7971.713117566596,compra_exitosa,T51,36698.45030757746,2227.926968433797
8094.386798593724,mint,T74,36648.45030757746,
8194.539808686584,actualizacion_precio,T37,36648.45030757746,962.77275157144
8295.894380002977,mint,T75,36598.45030757746,
8731.33672022787,mint,T76,36548.45030757746,
8833.884455624511,mint,T77,36498.45030757746,
8834.400908218324,mint,T78,36448.45030757746,
8839.724831148127,compra_exitosa,T71,37323.31248293472,2228.3291824383305
8863.63169399622,compra_exitosa,T77,38239.70178334676,2854.311170365316
8864.0085846568,mint,T79,38189.70178334676,
8942.527922672094,compra_exitosa,T42,39122.92382769987,1335.6188601005433
8955.693156453128,mint,T80,39072.92382769987,
8955.999341985513,mint,T81,39022.92382769987,
8956.485210013561,mint,T82,38972.92382769987,
8956.999094626522,mint,T83,38922.92382769987,
9177.107509016056,compra_exitosa,T29,39956.13035261631,1222.094128780826
9177.330317837357,mint,T84,39906.13035261631,
9257.79352160384,mint,T85,39856.13035261631,
9302.691783680233,actualizacion_precio,T80,39856.13035261631,908.7945897846093
9308.015033182106,compra_exitosa,T73,40746.59026231539,2176.549624431791
9404.914711049318,mint,T86,40696.59026231539,
9485.265083460243,mint,T87,40646.59026231539,
9765.792240306348,compra_exitosa,T37,41609.36301388683,2299.2372633322525
9766.330209181931,mint,T88,41559.36301388683,
9766.55489615002,mint,T89,41509.36301388683,
9850.412481871672,compra_exitosa,T44,42474.36116842772,1350.7582526426595
9930.36312677272,compra_exitosa,T69,43365.52921972481,2003.5701849129014
9930.633048781476,mint,T90,43315.52921972481,
10135.488497066342,compra_exitosa,T55,44175.42893590921,2602.994754570759
10215.086789958443,compra_exitosa,T85,45193.150814416374,1403.054515629919
10340.795262831632,mint,T91,45143.150814416374,
10466.22647228507,mint,T92,45093.150814416374,
10466.736930942337,mint,T93,45043.150814416374,
10546.691794359773,compra_exitosa,T32,45958.486189529736,1728.1706171035248
10579.592149606458,compra_exitosa,T39,46931.086881346804,1021.0512454415651
10580.126801169987,mint,T94,46881.086881346804,
10580.350348516247,mint,T95,46831.086881346804,
10580.718716092284,mint,T96,46781.086881346804,
10581.173587949137,mint,T97,46731.086881346804,
10581.711119596153,mint,T98,46681.086881346804,
10587.026014960642,compra_exitosa,T78,47492.608245445175,2413.067140361302
10664.809788325798,mint,T99,47442.608245445175,
10744.991118169188,mint,T100,47392.608245445175,
10910.281986584398,compra_exitosa,T96,48277.876048680344,2296.2173723752107
11012.350268791492,mint,T101,48227.876048680344,
11012.58163153272,mint,T102,48177.876048680344,
11013.044841384872,mint,T103,48127.876048680344,
11013.500476779169,mint,T104,48077.876048680344,
11027.94530725069,actualizacion_precio,T81,48077.876048680344,932.061543019365
11040.741599833613,mint,T105,48027.876048680344,
11278.384995042168,compra_exitosa,T89,48941.837547602394,1847.8390504761833
11336.982740976591,mint,T106,48891.837547602394,
11337.425750209099,mint,T107,48841.837547602394,
11413.583082767738,compra_exitosa,T47,49774.154625963696,2158.730880028962
11754.003476759217,mint,T108,49724.154625963696,
11754.520423774264,mint,T109,49674.154625963696,
11832.918315063793,compra_exitosa,T84,50578.14999643575,2159.1665709595673
11947.44974245852,mint,T110,50528.14999643575,
11947.837173259415,mint,T111,50478.14999643575,
11948.128337227843,mint,T112,50428.14999643575,
11948.35225387383,mint,T113,50378.14999643575,
11948.629138135559,mint,T114,50328.14999643575,
12042.774998601228,mint,T115,50278.14999643575,
12357.458769919884,actualizacion_precio,T46,50278.14999643575,929.3107432012652
12437.413634497969,compra_exitosa,T59,51213.066723872755,2450.0833191223164
12443.159211426564,mint,T116,51163.066723872755,
12532.349796730043,compra_exitosa,T18,52155.671967311915,2496.8776860160256
12680.274863802346,compra_exitosa,T101,53198.43369547039,945.5739727850482
12692.847647500517,actualizacion_precio,T72,53198.43369547039,1126.1318101850047
12693.092567384121,mint,T117,53148.43369547039,
12863.071837194657,mint,T118,53098.43369547039,
12875.99216874077,compra_exitosa,T105,54089.09500958039,2481.2568927774482
12881.416477552128,compra_exitosa,T86,55021.150917287225,2812.877293182904
12881.679868443924,mint,T119,54971.150917287225,
12961.634733020543,compra_exitosa,T83,55991.1319606591,1818.9057357419852
13039.33063407827,compra_exitosa,T100,57006.82925675594,1125.0924645248751
13104.666321557388,mint,T120,56956.82925675594,
13105.170599198997,mint,T121,56906.82925675594,
13185.115583810977,compra_exitosa,T33,57904.36352868279,1985.558937832383
13340.51000417476,compra_exitosa,T75,58809.471876600306,1314.6697925648332
13420.741417123867,mint,T122,58759.471876600306,
13421.272512665893,mint,T123,58709.471876600306,
13426.587263344165,compra_exitosa,T102,59602.54319105842,1149.6763463837094
13633.80386506905,mint,T124,59552.54319105842,
13836.154329882676,compra_exitosa,T79,60630.577472220066,1601.4874799591357
13841.470730292685,compra_exitosa,T67,61683.91755734382,1053.2024556882511
13841.996071846295,mint,T125,61633.91755734382,
13847.567612119983,mint,T126,61583.91755734382,
13847.869653960715,mint,T127,61533.91755734382,
13884.39596792401,mint,T128,61483.91755734382,
13884.905586654753,mint,T129,61433.91755734382,
13987.947056713749,mint,T130,61383.91755734382,
14020.200736447052,actualizacion_precio,T52,61383.91755734382,930.5399630836855
14020.536445063264,mint,T131,61333.91755734382,
14145.151866823504,mint,T132,61283.91755734382,
14145.600147478088,mint,T133,61233.91755734382,
14225.55501203887,compra_exitosa,T131,62194.92518668788,1892.4780599370395
14307.923658179257,burn_token,T133,62194.92518668788,
14308.189306449274,mint,T134,62144.92518668788,
14308.65136132827,mint,T135,62094.92518668788,
14433.878401478185,actualizacion_precio,T94,62094.92518668788,889.6330171469631
14513.833216905976,compra_exitosa,T114,63085.479315243676,1860.5907204967993
14660.421808780897,mint,T136,63035.479315243676,
14830.25543189706,mint,T137,62985.479315243676,
14830.69366366815,mint,T138,62935.479315243676,
14859.558646098269,actualizacion_precio,T136,62935.479315243676,811.9989966092237
14859.970707454055,mint,T139,62885.479315243676,
15056.616640508191,mint,T140,62835.479315243676,
15057.131127311477,mint,T141,62785.479315243676,
15062.44585394666,compra_exitosa,T116,63913.71566265524,2004.7059315426377
15191.109979841305,mint,T142,63863.71566265524,
15212.638524585947,mint,T143,63813.71566265524,
15212.869403574494,mint,T144,63763.71566265524,
15341.395997095657,mint,T145,63713.71566265524,
15341.826669115644,mint,T146,63663.71566265524,
15420.109167803173,compra_exitosa,T113,64739.68689220365,2725.83827939856
15551.135788074227,compra_exitosa,T103,65560.99231906967,1706.1312403130191
15622.309867217538,mint,T147,65510.99231906967,
15634.439247437584,compra_exitosa,T64,66586.78450406203,2051.8957756553136
15634.96011009944,mint,T148,66536.78450406203,
15748.66076646212,mint,T149,66486.78450406203,
15828.314591411381,mint,T150,66436.78450406203,
15828.542463602007,mint,T151,66386.78450406203,
15899.844965438308,mint,T152,66336.78450406203,
15978.870982162207,mint,T153,66286.78450406203,
15979.251568619304,mint,T154,66236.78450406203,
15979.478019919407,mint,T155,66186.78450406203,
16089.454643901163,compra_exitosa,T90,67000.22999395421,1827.538323356011
16089.789467071105,mint,T156,66950.22999395421,
16090.07455966615,mint,T157,66900.22999395421,
16090.467615817975,mint,T158,66850.22999395421,
16443.453133999094,compra_exitosa,T80,67759.02458373882,2225.376719911127
16443.739204680976,mint,T159,67709.02458373882,
16593.812127226574,compra_exitosa,T87,68534.591511811,1662.4737164799956
16594.296429804013,mint,T160,68484.591511811,
16710.85054222248,compra_exitosa,T132,69500.39686080301,1423.6773907814372
16721.486742423687,mint,T161,69450.39686080301,
16923.965217091743,mint,T162,69400.39686080301,
16924.443174271124,mint,T163,69350.39686080301,
17225.558733681642,compra_exitosa,T107,70419.6691363147,1589.69243628567
17392.046786090188,mint,T164,70369.6691363147,
17400.989148212044,compra_exitosa,T159,71434.9337770324,2611.274282075342
17406.59931617848,mint,T165,71384.9337770324,
17461.24825343143,actualizacion_precio,T146,71384.9337770324,1027.4741902746346
17541.203117935194,compra_exitosa,T74,72592.49753124898,1539.5604343206205
17612.791080561423,actualizacion_precio,T136,72592.49753124898,1101.464538643941
17613.25288729003,mint,T166,72542.49753124898,
17619.03272786139,mint,T167,72492.49753124898,
17628.921180507525,actualizacion_precio,T56,72492.49753124898,1173.2049291368082
17708.87584147074,compra_exitosa,T145,73537.62006318083,2271.1742774359545
17810.221775594197,mint,T168,73487.62006318083,
17890.173096753395,compra_exitosa,T72,74613.75187336584,1873.7270371396967
17907.202435871044,mint,T169,74563.75187336584,
18059.739625474234,mint,T170,74513.75187336584,
18298.051977993153,burn_token,T91,74513.75187336584,
18433.10250775217,compra_exitosa,T94,75403.3848905128,1726.3804947811868
18438.417285712618,compra_exitosa,T130,76357.47585949089,2084.2869360939076
18444.157861877327,mint,T171,76307.47585949089,
18597.451875447146,mint,T172,76257.47585949089,
18597.831397228205,mint,T173,76207.47585949089,
18633.639612321236,compra_exitosa,T30,77192.46543733234,2390.648519004748
18714.12034978775,mint,T174,77142.46543733234,
18808.451497851078,actualizacion_precio,T46,77142.46543733234,1128.650311907193
19000.776844287004,mint,T175,77092.46543733234,
19240.935531724142,mint,T176,77042.46543733234,
19272.971238551985,mint,T177,76992.46543733234,
19352.925600098693,compra_exitosa,T151,77885.3801954639,2660.5854995920613
19428.11232522286,compra_exitosa,T95,79081.09764882787,1676.3094543131072
19505.214822772734,compra_exitosa,T167,80194.82910306434,2602.03047844156
19585.169687350157,compra_exitosa,T176,81374.46518535704,1586.6355503855466
19916.297385490092,mint,T178,81324.46518535704,
19977.713825691262,compra_exitosa,T158,82384.78993541418,1376.862021598159
20212.437021503265,actualizacion_precio,T4,82384.78993541418,1002.1943808215332
20451.741958231534,burn_token,T136,82384.78993541418,
20452.08070249399,mint,T179,82334.78993541418,
20494.08954979661,burn_token,T98,82334.78993541418,
20494.540825367007,mint,T180,82284.78993541418,
20494.766472953896,mint,T181,82234.78993541418,
20586.618347706728,mint,T182,82184.78993541418,
20587.038855071918,mint,T183,82134.78993541418,
20720.89977972857,compra_exitosa,T66,83156.26125373124,1517.7158157840765
20877.10521956976,mint,T184,83106.26125373124,
20994.477628226017,mint,T185,83056.26125373124,
20999.792810598177,compra_exitosa,T127,84018.77904806906,2425.2184616862555
21000.122783154948,mint,T186,83968.77904806906,
21000.409053147123,mint,T187,83918.77904806906,
21126.494896737844,compra_exitosa,T169,85127.38375302278,1757.3457730996647
21127.030241713037,mint,T188,85077.38375302278,
21254.180580020817,mint,T189,85027.38375302278,
21254.54956166075,mint,T190,84977.38375302278,
21334.5044187642,compra_exitosa,T109,86097.43691887017,2075.024309128692
21353.794936628306,mint,T191,86047.43691887017,
21433.737073025542,compra_exitosa,T135,87098.99972771456,808.9264528067458
21711.53960661111,compra_exitosa,T153,88261.21903786951,2458.4038545339313
21930.148205023397,mint,T192,88211.21903786951,
21930.376662252696,mint,T193,88161.21903786951,
21982.76189196236,mint,T194,88111.21903786951,
21983.084714698907,mint,T195,88061.21903786951,
22063.363447547938,mint,T196,88011.21903786951,
22063.62121224571,mint,T197,87961.21903786951,
22064.13496632112,mint,T198,87911.21903786951,
22317.167518200455,compra_exitosa,T170,88809.74308855092,2215.1319300170658
22443.489665494886,mint,T199,88759.74308855092,
22443.99302725958,mint,T200,88709.74308855092,
22444.5298316925,mint,T201,88659.74308855092,
22444.930596466245,mint,T202,88609.74308855092,
22524.882613155987,compra_exitosa,T76,89784.47940834248,2052.6606052435736
22525.298246455433,mint,T203,89734.47940834248,
22525.690280418265,mint,T204,89684.47940834248,
22544.6666452519,mint,T205,89634.47940834248,
22550.092950449813,compra_exitosa,T70,90506.5423587572,1765.702133201632
22565.02752604602,mint,T206,90456.5423587572,
22565.35819434058,mint,T207,90406.5423587572,
22645.194508471654,compra_exitosa,T149,91385.64024879207,951.5073246130975
22645.71297305039,mint,T208,91335.64024879207,
22645.95184636861,mint,T209,91285.64024879207,
22651.266463803775,actualizacion_precio,T46,91285.64024879207,1000.9465194022681
22651.68318700803,mint,T210,91235.64024879207,
22731.611298404972,compra_exitosa,T178,92201.54946105747,2113.734627889385
22968.54005498777,mint,T211,92151.54946105747,
23315.225397027818,mint,T212,92101.54946105747,
23829.25197342981,mint,T213,92051.54946105747,
23829.479255100407,mint,T214,92001.54946105747,
23835.254906707345,mint,T215,91951.54946105747,
23835.6302244268,mint,T216,91901.54946105747,
23918.622102406134,mint,T217,91851.54946105747,
23998.576896352162,compra_exitosa,T123,92936.22653857911,2143.6623400033304
24039.445622874056,compra_exitosa,T146,93963.70072885374,1345.3018400095502
24039.675602801788,mint,T218,93913.70072885374,
24039.922618404413,mint,T219,93863.70072885374,
24040.326237130954,mint,T220,93813.70072885374,
24119.897755422873,compra_exitosa,T106,94836.2271405785,1573.6023848500006
24591.134641025637,compra_exitosa,T190,95945.74318175053,1300.0018439404746
24806.175888738497,compra_exitosa,T175,96996.02162444005,1262.4384966179666
24806.71369868858,mint,T221,96946.02162444005,
24812.297184651008,compra_exitosa,T147,98021.7711393738,1655.4099707517987
24812.78226530812,mint,T222,97971.7711393738,
24813.123493025167,mint,T223,97921.7711393738,
24931.042956515772,mint,T224,97871.7711393738,
24936.35775141824,compra_exitosa,T110,98866.11229048381,1647.6581683165928
25032.327949921113,burn_token,T213,98866.11229048381,
25032.660949759866,mint,T225,98816.11229048381,
25033.051110128843,mint,T226,98766.11229048381,
25038.38652372179,compra_exitosa,T182,99779.2188091054,2720.0183455838405
25043.78879549991,compra_exitosa,T224,100807.51342755614,1709.903466522827
25044.249201993985,mint,T227,100757.51342755614,
25124.254521313254,mint,T228,100707.51342755614,
25416.412737632512,mint,T229,100657.51342755614,
25514.25701669655,mint,T230,100607.51342755614,
25514.668913510548,mint,T231,100557.51342755614,
25514.941808549167,mint,T232,100507.51342755614,
25754.801541135286,compra_exitosa,T111,101629.41050653551,2678.4977279628456
25834.50433579858,compra_exitosa,T99,102690.43212349444,1759.8144782762663
25992.10997456073,compra_exitosa,T126,103399.73330156227,2015.3338672968675
26044.018066021024,actualizacion_precio,T199,103399.73330156227,815.9922255494247
26044.504525471446,mint,T233,103349.73330156227,
26049.819252379268,compra_exitosa,T229,104176.47889912684,2461.4987232190833
26055.329459570865,compra_exitosa,T68,105280.31666460336,1951.5474252687663
26055.695878180253,mint,T234,105230.31666460336,
26135.61680010353,compra_exitosa,T165,106227.16543216105,1662.6074427851354
26253.153539775325,compra_exitosa,T179,107385.51315988602,1824.489233826298
26338.423131023214,compra_exitosa,T161,108309.49421498981,2098.4302008024833
26578.147533346368,mint,T235,108259.49421498981,
26948.06320247557,actualizacion_precio,T56,108259.49421498981,1131.1983738573947
26996.827297846186,mint,T236,108209.49421498981,
27171.03566868106,compra_exitosa,T168,109385.61302747655,2422.983765408044
27250.893911176485,compra_exitosa,T212,110445.25273438831,1627.2975983495555
27251.22576563683,mint,T237,110395.25273438831,
27331.40349556399,mint,T238,110345.25273438831,
27331.911158063307,mint,T239,110295.25273438831,
27412.089056044308,mint,T240,110245.25273438831,
27490.407277451664,actualizacion_precio,T124,110245.25273438831,852.0555776860276
27570.361696590222,compra_exitosa,T46,111246.19925379058,1561.033003485566
27650.31656111777,compra_exitosa,T216,112423.2160153553,2276.1932398481945
27655.631308064676,compra_exitosa,T57,113461.5149138294,2112.96633488771
27655.902414538734,mint,T241,113411.5149138294,
27656.161535370517,mint,T242,113361.5149138294,
27675.832594718635,actualizacion_precio,T125,113361.5149138294,1000.0682818957482
27676.327356915746,mint,T243,113311.5149138294,
28066.19494405746,mint,T244,113261.5149138294,
28066.48404322714,mint,T245,113211.5149138294,
28146.43862506405,compra_exitosa,T58,113998.45826584868,2543.643543437419
28389.46723491324,mint,T246,113948.45826584868,
28598.273957751368,actualizacion_precio,T150,113948.45826584868,917.853047097035
28598.566647980184,mint,T247,113898.45826584868,
28704.958695353413,compra_exitosa,T220,115002.47712232795,1469.429420749681
28764.02940083242,compra_exitosa,T239,116120.73369503404,1930.9768468529394
28833.587886070723,compra_exitosa,T230,117241.20113903341,1913.6242604399004
29077.71742701029,mint,T248,117191.20113903341,
29083.032245706057,compra_exitosa,T237,118099.38844069175,1571.172384527626
29535.04132300586,compra_exitosa,T192,119091.05042624791,1754.0961544794122
29535.510561449384,mint,T249,119041.05042624791,
29536.04639380165,mint,T250,118991.05042624791,
29536.42712930379,mint,T251,118941.05042624791,
29696.212466774396,compra_exitosa,T218,119884.43756738715,1894.5951879201143
29696.721216183003,mint,T252,119834.43756738715,
29697.2446812842,mint,T253,119784.43756738715,
29697.737299758304,mint,T254,119734.43756738715,
29698.248743729975,mint,T255,119684.43756738715,
29839.280853030134,mint,T256,119634.43756738715,
29919.235544793257,compra_exitosa,T255,120620.2229136931,2394.7013986423995
29919.505274866027,mint,T257,120570.2229136931,
30085.392547468527,actualizacion_precio,T247,120570.2229136931,979.6272871958402
30085.91333140462,mint,T258,120520.2229136931,
30086.237283774917,mint,T259,120470.2229136931,
30166.156375988096,compra_exitosa,T174,121504.73045138769,1815.1310604984856
30313.16784088948,mint,T260,121454.73045138769,
30529.77042742905,mint,T261,121404.73045138769,
30609.725291472674,compra_exitosa,T252,122331.92274160216,2620.9953300749476
30610.039921822674,mint,T262,122281.92274160216,
30690.47781255199,mint,T263,122231.92274160216,
30770.432677097288,compra_exitosa,T120,123363.75297408743,1450.5055802891604
30774.450668338137,mint,T264,123313.75297408743,
30774.72701570505,mint,T265,123263.75297408743,
30795.324229965892,burn_token,T249,123263.75297408743,
30875.566140085914,mint,T266,123213.75297408743,
30875.80371263747,mint,T267,123163.75297408743,
30881.1184392381,compra_exitosa,T209,124090.98573860181,2263.597323168926
31058.11135025322,mint,T268,124040.98573860181,
31210.719119108686,actualizacion_precio,T262,124040.98573860181,1324.3092969594734
31216.600150206603,mint,T269,123990.98573860181,
31216.86905678053,mint,T270,123940.98573860181,
31217.29605785715,mint,T271,123890.98573860181,
31295.409325434677,actualizacion_precio,T215,123890.98573860181,937.7965194445619
31455.31775995412,compra_exitosa,T60,124862.24098666178,2290.9766643682747
31573.703140538513,compra_exitosa,T223,125982.34246277896,2266.0049117687763
31698.091414289996,compra_exitosa,T56,127113.54083663636,1496.11330330825
31698.51873897938,mint,T272,127063.54083663636,
31881.302815580442,mint,T273,127013.54083663636,
31886.61758173733,compra_exitosa,T257,128128.66280071491,1718.1157928410864
31904.47310859162,burn_token,T38,128128.66280071491,
31904.69582648636,mint,T274,128078.66280071491,
32082.70420328726,mint,T275,128028.66280071491,
32093.55081816456,mint,T276,127978.66280071491,
32094.08506858543,mint,T277,127928.66280071491,
32207.25784177996,mint,T278,127878.66280071491,
32277.17645237906,burn_token,T139,127878.66280071491,
32365.794198144886,mint,T279,127828.66280071491,
32446.054061634637,mint,T280,127778.66280071491,
32525.440688244817,mint,T281,127728.66280071491,
32903.68967852985,compra_exitosa,T134,128826.19404656271,1915.0745660637022
32904.0618218785,mint,T282,128776.19404656271,
33332.88649805484,compra_exitosa,T65,129786.0008005166,1258.673531049352
33333.11653773438,mint,T283,129736.0008005166,
33333.95437424622,mint,T284,129686.0008005166,
33342.180624228255,compra_exitosa,T163,130556.24983651839,1893.3259726615975
33469.05425707871,mint,T285,130506.24983651839,
33491.52712309178,compra_exitosa,T166,131390.9147854588,2221.2597683062017
33626.63244455466,compra_exitosa,T284,132521.26557865227,1273.0420096971125
33995.781280377196,mint,T286,132471.26557865227,
34021.55934568141,mint,T287,132421.26557865227,
34034.98414856595,mint,T288,132371.26557865227,
34040.31069144119,compra_exitosa,T265,133516.52725320088,1456.376416695482
34040.53726607686,mint,T289,133466.52725320088,
34270.64042492896,mint,T290,133416.52725320088,
34271.16351734663,mint,T291,133366.52725320088,
34462.49210086953,mint,T292,133316.52725320088,
34463.02390620857,mint,T293,133266.52725320088,
34487.89971317712,mint,T294,133216.52725320088,
34562.68242493811,compra_exitosa,T260,134344.0663270008,1324.6837147008828
34563.15204136245,mint,T295,134294.0663270008,
34613.843370787385,compra_exitosa,T177,135191.4294062342,2753.276017605503
34694.24826705557,mint,T296,135141.4294062342,
34694.48949833278,mint,T297,135091.4294062342,
34766.025592600345,compra_exitosa,T143,136019.00475302836,2116.376322742585
34766.36371159829,mint,T298,135969.00475302836,
34771.924684413265,compra_exitosa,T232,137030.48889275867,1882.8378344460264
34772.25273881078,mint,T299,136980.48889275867,
34772.79064448263,mint,T300,136930.48889275867,
34773.113773930316,mint,T301,136880.48889275867,
34850.01870241932,compra_exitosa,T256,137914.35762455084,2493.4043298301026
34861.91901125567,mint,T302,137864.35762455084,
34867.233916479934,compra_exitosa,T15,138790.10920129702,2290.6570649908417
34936.339060655584,compra_exitosa,T155,139809.73964298944,1349.5109278352575
34948.34157209821,mint,T303,139759.73964298944,
35069.59495971828,burn_token,T287,139759.73964298944,
35142.256109360234,compra_exitosa,T125,140759.8079248852,1874.7780644641946
35150.817189404755,compra_exitosa,T302,141877.99703418117,1730.076228697976
35176.93611030336,mint,T304,141827.99703418117,
35177.250524188545,mint,T305,141777.99703418117,
35257.20538762728,compra_exitosa,T280,142732.61778566477,1977.905924930809
35337.16024878622,compra_exitosa,T275,143661.14971796572,1426.5497511629228
35356.78211332037,compra_exitosa,T259,144695.03887778756,1818.5369760578362
35357.248690946726,mint,T306,144645.03887778756,
35359.56644619848,mint,T307,144595.03887778756,
35439.5164614134,compra_exitosa,T234,145618.31755208157,1908.6366766013487
