tiempo,tokens_circulacion
22520.445998718606,158
22526.39184712186,159
22795.588065126496,159
22875.92909059792,159
22975.767758440714,160
22976.169148469395,161
22976.563185410927,162
23072.43959379253,163
23072.870549921867,164
23104.833800297558,165
23105.262721715855,166
23137.752297264436,166
23216.17244945945,167
23216.516248217424,168
23316.91647097084,168
23317.445628177546,169
23317.69744137785,170
23433.879356611178,171
23525.969735335297,172
23526.352110720196,173
23625.54628782797,173
23687.94085245649,173
23688.44986321743,174
23732.44143246475,175
23884.624585357622,174
23886.103276623988,175
24193.660700000743,174
24289.760347936128,174
24290.213402333065,175
24290.437232228847,176
24290.67158996541,177
24308.100083434434,177
24326.500297715367,178
24414.060157665655,178
24425.90330481536,179
24457.734304929607,180
24693.895207266247,180
24717.19533187878,180
24717.533426645376,181
24773.72928485815,181
24854.148455480077,182
24854.562498456242,183
24933.319599033042,183
25013.274462273177,183
25409.19691741022,184
25448.556306673745,183
25448.892998506355,184
25467.55312047202,185
25532.722233391218,185
25613.288191142037,185
25846.833133027536,185
25926.78663440963,185
26139.48963228135,186
26139.818559652907,187
26224.990411666724,187
26341.815355059767,188
26735.58887125199,188
26758.267535929666,188
26807.061898463136,188
26807.5891194533,189
26811.22917798675,189
26821.033343135372,189
26826.691132732467,190
26986.599394425866,190
26987.11349537662,191
26987.612013350557,192
26987.885397281207,193
26993.59585187221,194
27107.825301568446,195
27274.766988810647,196
27275.2077723836,197
27355.16256691249,197
27355.69882034226,198
27355.924643118895,199
27356.454120288116,200
27356.849318283177,201
27374.418626454142,202
27414.998286790742,202
27515.29555050657,203
27755.921565803736,204
28017.919501432127,204
28097.87436600797,204
28178.082023248076,205
28178.33814644061,206
28178.68839282296,207
28259.146470409607,208
28470.428615195444,208
28470.69023378215,209
28470.923452455263,210
28494.1506071919,211
28499.468594313264,211
28499.949686265656,212
28500.48322189718,213
28500.897338969968,214
28501.16886544674,215
28584.040993200742,215
28584.48711367363,216
28584.746420503157,217
28585.113611058325,218
28709.47146850079,219
28903.039215891495,220
28903.373797962136,221
28983.24990030967,221
29063.204762194728,221
29073.211688082392,222
29073.718087800968,223
29074.240206494112,224
29365.045699899103,224
29456.365811817,225
29467.038740086573,225
29503.53494114943,225
29750.597901453053,224
29750.869339453544,225
29751.22468446174,226
29751.63986206734,227
29752.125628068654,228
29832.080143963154,228
29832.513801846595,229
29977.326238115274,230
29977.557542596835,231
29978.023787621572,232
29978.508425575856,233
30207.07979415058,234
30436.834222017456,234
30437.08450823867,235
30517.03937115111,235
30517.577442938316,236
30633.879953842537,236
30700.645765666948,236
30860.935699704245,237
30861.22553922157,238
30965.011593308474,238
30965.25670969361,239
30965.699302219695,240
30965.93272353108,241
31256.524253201907,242
31483.966563773094,242
31484.192413320896,243
31484.522355232537,244
31508.966941672526,244
31514.291091070972,244
31514.610693100152,245
31770.166885191033,245
31770.43659341885,246
31850.333975524616,246
31923.598002923565,246
31923.93079260514,247
31924.301802768397,248
32062.79067578721,248
32063.13972796764,249
32063.39107044838,250
32143.36613817803,251
32143.812888674303,252
32144.29783737506,253
32144.521819263373,254
32145.05683322094,255
32265.724690929128,255
32319.315114344383,255
32325.54289714622,255
32326.006730850782,256
32326.29034179541,257
32332.381287391727,258
32483.844183969533,258
32484.079296946555,259
32489.394084263215,259
32583.11339635979,259
32583.336309423757,260
32583.720003320846,261
32584.1313839466,262
32749.824203864388,262
32755.14091303441,262
32867.3788581209,263
32867.80299385276,264
32868.159682965896,265
33068.210861247964,265
33068.71675784234,266
33160.59596796878,266
33166.2479702052,267
33195.86058547501,268
33275.8154500485,268
33356.303712338624,269
33964.05265109418,269
33964.2810379926,270
33964.50413196689,271
34044.45899493079,271
34124.41361854056,271
34124.71915679553,272
34222.70583607479,273
34300.92635421531,274
34380.88121845281,274
34381.23273164124,275
34466.533850324086,276
34481.64897593946,276
34482.08642519337,277
34562.26313101689,278
34562.535257408905,279
34642.48997106726,279
34698.03778162391,280
34698.42246078856,281
34698.645840515856,282
34831.83096260762,282
34912.163789382445,283
34912.399663734446,284
34912.75115516484,285
34912.977150296894,286
34993.45606215726,287
35073.36420535801,288
35073.711119413405,289
35153.665977245124,289
35154.039674775886,290
35358.66488371109,290
35518.08980190746,290
35598.04463953522,290
35678.22410715233,291
35895.91553119892,291
35916.83404476671,291
35971.32738798535,291
35990.82135163002,292
36043.73320186828,293
36044.17095212151,294
36053.053951544585,295
36053.54364754309,296
36133.485822254515,296
36133.746924622115,297
36333.42804895543,298
36355.28365783068,299
36674.9377544682,299
36675.36977016866,300
36680.68557125982,300
36681.10989617099,301
36681.46562742163,302
36681.88689933332,303
36761.79150286085,303
36762.01423148476,304
36771.13192549871,304
36893.933029274274,304
36956.12213527314,305
37150.71388729376,305
37172.039025975864,306
37288.60560220124,307
37288.85817715924,308
37289.381853877625,309
37369.60450070162,310
37542.83620355508,310
37543.09106594601,311
37701.936488941035,312
37702.16982737305,313
37787.79750743883,314
37996.84605518853,315
39007.24934446594,314
39106.86636664237,314
39107.2568084446,315
39107.609455117235,316
39121.12088500146,316
39207.48613950908,316
39207.93980576404,317
39208.474413323944,318
39387.14153988302,318
39392.729310529234,318
39472.68417289708,318
39552.63903747472,318
39842.22322205527,318
39842.46794116976,319
39946.718064196604,320
39947.001031600026,321
40117.66466603387,321
40298.49924605775,321
40298.8586071254,322
40299.20193976461,323
40299.44340224631,324
40304.75812906491,324
40347.53823642447,325
40520.77850940866,326
40521.18707527561,327
40567.74956666965,327
40856.02469437604,328
40935.978658232845,328
40936.30944945427,329
41042.459693553574,330
41226.91970765882,331
41312.30078808559,332
41418.756321262816,331
41504.186884169,331
41504.71432264229,332
