tiempo,evento,token,saldo_vendedor,extra
11173.915877750687,mint,T84,41674.29436241896,
11179.230604623815,compra_exitosa,T28,42608.14021816743,2216.1881998282497
11395.510349698092,mint,T85,42558.14021816743,
11465.640024390405,compra_exitosa,T83,43513.34408432243,2680.2082291894594
11545.59172654841,compra_exitosa,T37,44631.335425365,1891.196384203243
11545.994341373313,mint,T86,44581.335425365,
11546.275593704431,mint,T87,44531.335425365,
11634.0909934719,compra_exitosa,T21,45615.5135028434,2006.8481059511475
11920.581544005992,compra_exitosa,T75,46577.8568406943,1016.382623125267
12000.534624005506,compra_exitosa,T57,47643.809987653214,1839.8543755614114
12046.656075571504,mint,T88,47593.809987653214,
12046.879551173139,mint,T89,47543.809987653214,
12047.416876396528,mint,T90,47493.809987653214,
12080.066885054985,mint,T91,47443.809987653214,
12160.02174963307,compra_exitosa,T56,48540.841607832044,1951.2119627392317
12202.6574576933,mint,T92,48490.841607832044,
12394.768418481981,mint,T93,48440.841607832044,
12395.256171123754,mint,T94,48390.841607832044,
12400.969563277433,compra_exitosa,T38,49316.24739518449,1439.734350515385
12401.493071588216,mint,T95,49266.24739518449,
12606.730143130706,burn_token,T45,49266.24739518449,
12659.660085635165,mint,T96,49216.24739518449,
12739.556338995035,compra_exitosa,T88,50312.90182023655,1329.8119766596226
12819.511203572874,compra_exitosa,T84,51323.07692531371,2709.116799833864
12868.283141361502,mint,T97,51273.07692531371,
12868.558455964125,mint,T98,51223.07692531371,
13180.836440080366,mint,T99,51173.07692531371,
13260.596966273457,compra_exitosa,T89,52105.443610169285,1502.1420523613533
13364.02686310641,mint,T100,52055.443610169285,
13364.562758950833,mint,T101,52005.443610169285,
13452.335432282338,burn_token,T69,52005.443610169285,
13852.291594065104,mint,T102,51955.443610169285,
13852.541330251424,mint,T103,51905.443610169285,
13932.724356481487,mint,T104,51855.443610169285,
14094.51987618766,compra_exitosa,T20,52887.4401292838,2669.1861147286927
14099.835642932961,compra_exitosa,T99,53636.78297223013,1483.1209794805973
14100.182159072645,mint,T105,53586.78297223013,
14404.1265989885,mint,T106,53536.78297223013,
14404.469651954189,mint,T107,53486.78297223013,
14484.424514317416,compra_exitosa,T44,54592.2607536578,1909.9911076342416
14540.080209798583,mint,T108,54542.2607536578,
14561.009940606782,mint,T109,54492.2607536578,
14706.982142443407,mint,T110,54442.2607536578,
15041.029938648067,actualizacion_precio,T97,54442.2607536578,940.8721990630295
15055.370992474976,mint,T111,54392.2607536578,
15067.339412812635,mint,T112,54342.2607536578,
15147.017471277284,compra_exitosa,T62,55542.52903029866,958.770347132029
15345.247625307624,mint,T113,55492.52903029866,
15423.01454566477,mint,T114,55442.52903029866,
15423.306185523363,mint,T115,55392.52903029866,
15423.764237559055,mint,T116,55342.52903029866,
15473.945706341337,compra_exitosa,T35,56317.321433707664,2457.4676532600406
15480.306574546654,compra_exitosa,T104,57384.57340354177,1637.037297140772
15504.154206847552,mint,T117,57334.57340354177,
15582.880866540927,compra_exitosa,T116,58210.708790830366,2286.030534868595
15583.185180363516,mint,T118,58160.708790830366,
15671.804423187055,actualizacion_precio,T23,58160.708790830366,838.2199386184664
15747.562139166399,actualizacion_precio,T74,58160.708790830366,1038.0778071365053
15752.884140159429,compra_exitosa,T12,59083.6761843086,995.3817360265264
15842.03135539959,actualizacion_precio,T110,59083.6761843086,1139.2455941483067
15842.556822981544,mint,T119,59033.6761843086,
15864.324674866144,mint,T120,58983.6761843086,
15932.951637367896,compra_exitosa,T97,59924.54838337163,1956.6539742608818
16003.770793714104,mint,T121,59874.54838337163,
16134.663999099886,mint,T122,59824.54838337163,
16257.295999626598,actualizacion_precio,T87,59824.54838337163,1108.1514086299742
16340.067441773146,compra_exitosa,T77,61014.42188150715,686.0952980591996
16340.446486543675,mint,T123,60964.42188150715,
16568.394096028776,actualizacion_precio,T72,60964.42188150715,801.0184481200853
16579.106610832536,actualizacion_precio,T82,60964.42188150715,932.5121503569883
16579.457243318542,mint,T124,60914.42188150715,
16659.75330881469,mint,T125,60864.42188150715,
16660.290330566775,mint,T126,60814.42188150715,
16660.522265522253,mint,T127,60764.42188150715,
16735.906076431726,compra_exitosa,T65,61802.84976500575,2320.6049321233677
16815.860940852835,compra_exitosa,T110,62942.09535915405,1017.7058190721159
16821.40288715146,mint,T128,62892.09535915405,
17119.540671156556,mint,T129,62842.09535915405,
17199.467850351655,compra_exitosa,T87,63950.246767784025,1839.7851740579752
17315.20548748399,actualizacion_precio,T123,63950.246767784025,1060.7565627121376
17395.678281041568,mint,T130,63900.246767784025,
17396.192058647168,mint,T131,63850.246767784025,
17429.16124037047,compra_exitosa,T96,64935.161028377246,1961.3985651422379
17509.091418098134,compra_exitosa,T122,65778.04579326545,1115.7954054117408
17589.046211931738,compra_exitosa,T112,66565.65103499539,2764.560326942059
17854.3884491152,mint,T132,66515.65103499539,
18073.530943460286,actualizacion_precio,T132,66515.65103499539,939.8873447331154
18146.896249647183,actualizacion_precio,T126,66515.65103499539,1116.5916520255223
18237.924776481777,compra_exitosa,T73,67481.46885297078,2350.5614980581095
18238.39950766068,mint,T133,67431.46885297078,
18238.93539499744,mint,T134,67381.46885297078,
18283.951028442865,actualizacion_precio,T119,67381.46885297078,902.4759074899728
18440.443478848687,compra_exitosa,T128,68341.61816118253,3497.913308674815
18520.39834124774,compra_exitosa,T55,69320.23064442707,2424.229872513845
18600.353151754087,compra_exitosa,T47,70198.48262570349,1775.430959697545
18600.834376562976,mint,T135,70148.48262570349,
18650.78492949314,actualizacion_precio,T95,70148.48262570349,989.1312283413348
18651.18627699604,mint,T136,70098.48262570349,
18761.70904063301,mint,T137,70048.48262570349,
18851.933644573637,burn_token,T120,70048.48262570349,
18852.466446029044,mint,T138,69998.48262570349,
18852.941795785973,mint,T139,69948.48262570349,
18858.490345701426,mint,T140,69898.48262570349,
18858.887883175823,mint,T141,69848.48262570349,
18938.842682445964,compra_exitosa,T139,70748.63854041582,2892.801533673263
18992.195331835555,mint,T142,70698.63854041582,
19072.15011481894,compra_exitosa,T78,71707.34018845505,1814.004345401357
19152.104979378553,compra_exitosa,T50,72871.69433936711,1386.407800206972
19232.578005569314,mint,T143,72821.69433936711,
19232.874013544933,mint,T144,72771.69433936711,
19312.825946668912,compra_exitosa,T74,73809.77214650362,2213.623988900947
19342.613046575607,mint,T145,73759.77214650362,
19422.56791114267,compra_exitosa,T121,74831.32145618057,1681.8525718895396
19498.20408116716,mint,T146,74781.32145618057,
19596.965231785416,mint,T147,74731.32145618057,
19597.31516791375,mint,T148,74681.32145618057,
19603.18009811049,mint,T149,74631.32145618057,
19603.56720170249,mint,T150,74581.32145618057,
19603.91830592864,mint,T151,74531.32145618057,
19604.448944359054,mint,T152,74481.32145618057,
19604.879650205905,mint,T153,74431.32145618057,
19605.17793030791,mint,T154,74381.32145618057,
19680.78950706816,compra_exitosa,T111,75231.97047835524,2018.1807382613056
19681.012668738786,mint,T155,75181.97047835524,
19759.722542731222,compra_exitosa,T146,75991.20929765956,1926.5593089166134
19759.99599389139,mint,T156,75941.20929765956,
19760.383660161668,mint,T157,75891.20929765956,
19804.613428873374,mint,T158,75841.20929765956,
19884.568180253227,compra_exitosa,T85,76899.14397363523,2309.853115706569
20010.925326238255,actualizacion_precio,T151,76899.14397363523,964.5231478841235
20080.869381710996,burn_token,T92,76899.14397363523,
20304.18873317695,compra_exitosa,T76,77864.82338095093,2083.523852037713
20402.175901199735,mint,T159,77814.82338095093,
20742.627819734003,mint,T160,77764.82338095093,
21248.321200738304,mint,T161,77714.82338095093,
21248.75735800793,mint,T162,77664.82338095093,
21383.211606746212,compra_exitosa,T123,78725.57994366306,1563.1833850288463
21383.50186236269,mint,T163,78675.57994366306,
21384.020012678335,mint,T164,78625.57994366306,
21463.974877255838,compra_exitosa,T100,79642.43128389641,1304.2984740708716
21622.883346568804,compra_exitosa,T147,80587.59136998557,1572.4137860814649
21641.718361309842,compra_exitosa,T86,81441.02398425137,2732.620720918402
22052.75039988239,burn_token,T155,81441.02398425137,
22302.161146266862,compra_exitosa,T72,82242.04243237145,2223.750702656384
22382.514920474776,mint,T165,82192.04243237145,
22520.445998718606,mint,T166,82142.04243237145,
22526.39184712186,mint,T167,82092.04243237145,
22795.588065126496,compra_exitosa,T153,83257.93646271461,1849.2813659714623
22875.92909059792,actualizacion_precio,T82,83257.93646271461,1030.2883276719303
22975.767758440714,mint,T168,83207.93646271461,
22976.169148469395,mint,T169,83157.93646271461,
22976.563185410927,mint,T170,83107.93646271461,
23072.43959379253,mint,T171,83057.93646271461,
23072.870549921867,mint,T172,83007.93646271461,
23104.833800297558,mint,T173,82957.93646271461,
23105.262721715855,mint,T174,82907.93646271461,
23137.752297264436,compra_exitosa,T137,83937.2316460665,1643.6709594512079
23216.17244945945,mint,T175,83887.2316460665,
23216.516248217424,mint,T176,83837.2316460665,
23316.91647097084,compra_exitosa,T68,84950.05562439338,2135.559938372439
23317.445628177546,mint,T177,84900.05562439338,
23317.69744137785,mint,T178,84850.05562439338,
23433.879356611178,mint,T179,84800.05562439338,
23525.969735335297,mint,T180,84750.05562439338,
23526.352110720196,mint,T181,84700.05562439338,
23625.54628782797,compra_exitosa,T151,85664.57877227751,1508.2998684395486
23687.94085245649,compra_exitosa,T175,86588.39120938034,1517.9204497188455
23688.44986321743,mint,T182,86538.39120938034,
23732.44143246475,mint,T183,86488.39120938034,
23884.624585357622,burn_token,T132,86488.39120938034,
23886.103276623988,mint,T184,86438.39120938034,
24193.660700000743,burn_token,T82,86438.39120938034,
24289.760347936128,compra_exitosa,T144,87335.85782032709,2036.8615428022595
24290.213402333065,mint,T185,87285.85782032709,
24290.437232228847,mint,T186,87235.85782032709,
24290.67158996541,mint,T187,87185.85782032709,
24308.100083434434,compra_exitosa,T131,88096.13232757727,2291.5439471382097
24326.500297715367,mint,T188,88046.13232757727,
24414.060157665655,compra_exitosa,T172,89097.1300193013,1535.8937305384327
24425.90330481536,mint,T189,89047.1300193013,
24457.734304929607,mint,T190,88997.1300193013,
24693.895207266247,compra_exitosa,T129,90045.7471434479,2271.419479893121
24717.19533187878,actualizacion_precio,T91,90045.7471434479,807.7685894546034
24717.533426645376,mint,T191,89995.7471434479,
24773.72928485815,actualizacion_precio,T174,89995.7471434479,973.6692193122084
24854.148455480077,mint,T192,89945.7471434479,
24854.562498456242,mint,T193,89895.7471434479,
24933.319599033042,compra_exitosa,T162,90967.99184197,1900.2614228752616
25013.274462273177,compra_exitosa,T165,91920.35206590984,1710.679867851127
25409.19691741022,mint,T194,91870.35206590984,
25448.556306673745,burn_token,T48,91870.35206590984,
25448.892998506355,mint,T195,91820.35206590984,
25467.55312047202,mint,T196,91770.35206590984,
25532.722233391218,compra_exitosa,T180,92800.54815592703,1476.0892676498572
25613.288191142037,compra_exitosa,T183,93896.12843043827,1944.125814737429
25846.833133027536,compra_exitosa,T105,95079.5486340239,2254.8371004113255
25926.78663440963,compra_exitosa,T98,95916.9942306677,3134.4370706536556
26139.48963228135,mint,T197,95866.9942306677,
26139.818559652907,mint,T198,95816.9942306677,
26224.990411666724,compra_exitosa,T181,96762.25347839101,1316.119700255744
26341.815355059767,mint,T199,96712.25347839101,
26735.58887125199,compra_exitosa,T103,97741.47320787935,1956.2556681654878
26758.267535929666,compra_exitosa,T168,98811.8045140251,1724.2449095434781
26807.061898463136,actualizacion_precio,T95,98811.8045140251,1128.4437052777384
26807.5891194533,mint,T200,98761.8045140251,
26811.22917798675,actualizacion_precio,T90,98761.8045140251,763.1308793147841
26821.033343135372,compra_exitosa,T80,99801.60933567602,1620.0173603377095
26826.691132732467,mint,T201,99751.60933567602,
26986.599394425866,compra_exitosa,T109,100818.21279301502,1661.1884988933355
26987.11349537662,mint,T202,100768.21279301502,
26987.612013350557,mint,T203,100718.21279301502,
26987.885397281207,mint,T204,100668.21279301502,
26993.59585187221,mint,T205,100618.21279301502,
27107.825301568446,mint,T206,100568.21279301502,
27274.766988810647,mint,T207,100518.21279301502,
27275.2077723836,mint,T208,100468.21279301502,
27355.16256691249,compra_exitosa,T156,101518.46276262794,1878.7231509589542
27355.69882034226,mint,T209,101468.46276262794,
27355.924643118895,mint,T210,101418.46276262794,
27356.454120288116,mint,T211,101368.46276262794,
27356.849318283177,mint,T212,101318.46276262794,
27374.418626454142,mint,T213,101268.46276262794,
27414.998286790742,compra_exitosa,T179,102289.49947398202,1937.5774788545405
27515.29555050657,mint,T214,102239.49947398202,
27755.921565803736,mint,T215,102189.49947398202,
28017.919501432127,actualizacion_precio,T199,102189.49947398202,1042.1084990219806
28097.87436600797,compra_exitosa,T154,103178.42032641325,2375.83921171728
28178.082023248076,mint,T216,103128.42032641325,
28178.33814644061,mint,T217,103078.42032641325,
28178.68839282296,mint,T218,103028.42032641325,
28259.146470409607,mint,T219,102978.42032641325,
28470.428615195444,compra_exitosa,T95,104106.86403169099,1768.596966205806
28470.69023378215,mint,T220,104056.86403169099,
28470.923452455263,mint,T221,104006.86403169099,
28494.1506071919,mint,T222,103956.86403169099,
28499.468594313264,compra_exitosa,T148,104976.82507353126,1936.6829739872899
28499.949686265656,mint,T223,104926.82507353126,
28500.48322189718,mint,T224,104876.82507353126,
28500.897338969968,mint,T225,104826.82507353126,
28501.16886544674,mint,T226,104776.82507353126,
28584.040993200742,actualizacion_precio,T194,104776.82507353126,981.4902350578782
28584.48711367363,mint,T227,104726.82507353126,
28584.746420503157,mint,T228,104676.82507353126,
28585.113611058325,mint,T229,104626.82507353126,
28709.47146850079,mint,T230,104576.82507353126,
28903.039215891495,mint,T231,104526.82507353126,
28903.373797962136,mint,T232,104476.82507353126,
28983.24990030967,compra_exitosa,T140,105639.15074258407,2116.2391569120346
29063.204762194728,compra_exitosa,T115,106613.02073152718,2619.318691312201
29073.211688082392,mint,T233,106563.02073152718,
29073.718087800968,mint,T234,106513.02073152718,
29074.240206494112,mint,T235,106463.02073152718,
29365.045699899103,actualizacion_precio,T143,106463.02073152718,907.411009610885
29456.365811817,mint,T236,106413.02073152718,
29467.038740086573,compra_exitosa,T152,107405.47941343657,2445.5559967091463
29503.53494114943,actualizacion_precio,T171,107405.47941343657,1062.3895943076577
29750.597901453053,burn_token,T94,107405.47941343657,
29750.869339453544,mint,T237,107355.47941343657,
29751.22468446174,mint,T238,107305.47941343657,
29751.63986206734,mint,T239,107255.47941343657,
29752.125628068654,mint,T240,107205.47941343657,
29832.080143963154,compra_exitosa,T118,108114.41490471832,1860.39955007792
29832.513801846595,mint,T241,108064.41490471832,
29977.326238115274,mint,T242,108014.41490471832,
29977.557542596835,mint,T243,107964.41490471832,
29978.023787621572,mint,T244,107914.41490471832,
29978.508425575856,mint,T245,107864.41490471832,
30207.07979415058,mint,T246,107814.41490471832,
30436.834222017456,compra_exitosa,T195,108625.24346582117,2218.1991266853074
30437.08450823867,mint,T247,108575.24346582117,
30517.03937115111,compra_exitosa,T145,109481.03744746375,1446.9209932998729
30517.577442938316,mint,T248,109431.03744746375,
30633.879953842537,actualizacion_precio,T134,109431.03744746375,987.3481103046049
30700.645765666948,actualizacion_precio,T221,109431.03744746375,997.5601432763843
30860.935699704245,mint,T249,109381.03744746375,
30861.22553922157,mint,T250,109331.03744746375,
30965.011593308474,compra_exitosa,T173,110258.40151666604,1773.5429369217866
30965.25670969361,mint,T251,110208.40151666604,
30965.699302219695,mint,T252,110158.40151666604,
30965.93272353108,mint,T253,110108.40151666604,
31256.524253201907,mint,T254,110058.40151666604,
31483.966563773094,compra_exitosa,T184,110844.49010422296,2880.9461812118952
31484.192413320896,mint,T255,110794.49010422296,
31484.522355232537,mint,T256,110744.49010422296,
31508.966941672526,actualizacion_precio,T214,110744.49010422296,1053.3273602783593
31514.291091070972,compra_exitosa,T102,111720.6667367174,2458.541726631375
31514.610693100152,mint,T257,111670.6667367174,
31770.166885191033,compra_exitosa,T203,112501.2411471179,2064.5319751327906
31770.43659341885,mint,T258,112451.2411471179,
31850.333975524616,compra_exitosa,T197,113265.09270206235,2443.7217995941046
31923.598002923565,compra_exitosa,T188,114249.2389328207,1628.5973640014927
31923.93079260514,mint,T259,114199.2389328207,
31924.301802768397,mint,T260,114149.2389328207,
32062.79067578721,compra_exitosa,T178,115073.05646565482,2137.018120610209
32063.13972796764,mint,T261,115023.05646565482,
32063.39107044838,mint,T262,114973.05646565482,
32143.36613817803,mint,T263,114923.05646565482,
32143.812888674303,mint,T264,114873.05646565482,
32144.29783737506,mint,T265,114823.05646565482,
32144.521819263373,mint,T266,114773.05646565482,
32145.05683322094,mint,T267,114723.05646565482,
32265.724690929128,compra_exitosa,T240,115573.13834545905,2027.1380743427112
32319.315114344383,compra_exitosa,T205,116392.79797203632,2616.9191605782626
32325.54289714622,compra_exitosa,T185,117315.49500107605,1399.366604842668
32326.006730850782,mint,T268,117265.49500107605,
32326.29034179541,mint,T269,117215.49500107605,
32332.381287391727,mint,T270,117165.49500107605,
32483.844183969533,compra_exitosa,T198,118076.13549970413,1545.8677747274035
32484.079296946555,mint,T271,118026.13549970413,
32489.394084263215,compra_exitosa,T225,119156.29479950454,1487.4662855346373
32583.11339635979,compra_exitosa,T54,120167.63423870121,1771.3177940705527
32583.336309423757,mint,T272,120117.63423870121,
32583.720003320846,mint,T273,120067.63423870121,
32584.1313839466,mint,T274,120017.63423870121,
32749.824203864388,compra_exitosa,T202,121067.413069643,1484.6787851764932
32755.14091303441,compra_exitosa,T52,122064.87834216795,1874.6041777260402
32867.3788581209,mint,T275,122014.87834216795,
32867.80299385276,mint,T276,121964.87834216795,
32868.159682965896,mint,T277,121914.87834216795,
33068.210861247964,compra_exitosa,T262,122965.41205693269,2768.8585997908285
33068.71675784234,mint,T278,122915.41205693269,
33160.59596796878,actualizacion_precio,T269,122915.41205693269,1099.7265567658874
33166.2479702052,mint,T279,122865.41205693269,
33195.86058547501,mint,T280,122815.41205693269,
33275.8154500485,compra_exitosa,T255,123712.1641601432,1486.7359144754942
33356.303712338624,mint,T281,123662.1641601432,
33964.05265109418,compra_exitosa,T213,124711.56189836377,2754.570922546449
33964.2810379926,mint,T282,124661.56189836377,
33964.50413196689,mint,T283,124611.56189836377,
34044.45899493079,compra_exitosa,T143,125518.97290797465,2680.02008220844
34124.41361854056,compra_exitosa,T234,126490.98045374245,1317.2150165429277
34124.71915679553,mint,T284,126440.98045374245,
34222.70583607479,mint,T285,126390.98045374245,
34300.92635421531,mint,T286,126340.98045374245,
34380.88121845281,compra_exitosa,T274,127227.40536895662,1330.4095632593112
34381.23273164124,mint,T287,127177.40536895662,
34466.533850324086,mint,T288,127127.40536895662,
34481.64897593946,actualizacion_precio,T149,127127.40536895662,1057.8928648571234
34482.08642519337,mint,T289,127077.40536895662,
34562.26313101689,mint,T290,127027.40536895662,
34562.535257408905,mint,T291,126977.40536895662,
34642.48997106726,compra_exitosa,T279,128095.59437321252,1643.795869670721
34698.03778162391,mint,T292,128045.59437321252,
34698.42246078856,mint,T293,127995.59437321252,
34698.645840515856,mint,T294,127945.59437321252,
34831.83096260762,compra_exitosa,T246,128981.36050987562,2140.2780605937187
34912.163789382445,mint,T295,128931.36050987562,
34912.399663734446,mint,T296,128881.36050987562,
34912.75115516484,mint,T297,128831.36050987562,
34912.977150296894,mint,T298,128781.36050987562,
34993.45606215726,mint,T299,128731.36050987562,
35073.36420535801,mint,T300,128681.36050987562,
35073.711119413405,mint,T301,128631.36050987562,
35153.665977245124,compra_exitosa,T126,129747.95216190115,2196.669656860783
35154.039674775886,mint,T302,129697.95216190115,
