tiempo,evento,token,saldo_vendedor,extra
4441.610898397689,mint,T42,19517.714335744266,
4446.9632340989165,compra_exitosa,T37,20319.75490815901,2426.184019232252
4457.366815085672,compra_exitosa,T38,21278.41102792136,1713.5957094478676
4551.669672667538,mint,T43,21228.41102792136,
4588.424380261229,mint,T44,21178.41102792136,
4619.91171812137,mint,T45,21128.41102792136,
4620.233499302826,mint,T46,21078.41102792136,
4676.811836508959,burn_token,T19,21078.41102792136,
4682.564580836897,mint,T47,21028.41102792136,
4687.879350107371,compra_exitosa,T29,21958.34491771503,2763.114630891144
4704.25850297003,mint,T48,21908.34491771503,
4784.213367542664,compra_exitosa,T43,22985.164330525615,1660.7804225005161
4848.353877141764,mint,T49,22935.164330525615,
4972.729814173127,compra_exitosa,T41,24097.031135146477,2190.8328029238924
5085.281008084885,mint,T50,24047.031135146477,
5090.603826081521,compra_exitosa,T45,24911.476949030064,2268.2279962607754
5090.850369379328,mint,T51,24861.476949030064,
5250.69482267997,compra_exitosa,T23,25927.088569216092,1829.8824222183964
5441.326082607486,burn_token,T14,25927.088569216092,
5521.720169253273,mint,T52,25877.088569216092,
5571.344966699936,mint,T53,25827.088569216092,
5573.684284265942,mint,T54,25777.088569216092,
5574.031526815709,mint,T55,25727.088569216092,
5695.731229204065,mint,T56,25677.088569216092,
5775.68609378188,compra_exitosa,T39,26659.89114862755,2618.160674621337
5812.901883796222,mint,T57,26609.89114862755,
5893.083386690712,mint,T58,26559.89114862755,
5967.854179523101,compra_exitosa,T31,27600.385284009084,1885.0650411366137
5985.9835978854,mint,T59,27550.385284009084,
6110.873882619568,mint,T60,27500.385284009084,
6111.219028867802,mint,T61,27450.385284009084,
6111.751977177764,mint,T62,27400.385284009084,
6191.237759387038,mint,T63,27350.385284009084,
6195.969342060365,mint,T64,27300.385284009084,
6201.284072865313,compra_exitosa,T47,28357.10707455247,2521.114333900642
6240.622850380472,compra_exitosa,T32,29470.123293138386,1810.406142283731
6276.058017851138,mint,T65,29420.123293138386,
6276.332974429677,mint,T66,29370.123293138386,
6276.5662353442685,mint,T67,29320.123293138386,
6281.881070244815,compra_exitosa,T34,30412.621545224967,1102.6046319787165
6450.429522761565,actualizacion_precio,T28,30412.621545224967,838.9978327091003
6578.491727828024,compra_exitosa,T67,31457.285595390505,2102.752678848792
6579.029585935012,mint,T68,31407.285595390505,
6579.478419650476,mint,T69,31357.285595390505,
6584.793148187451,compra_exitosa,T35,32166.74702860121,1685.56997999046
6620.616700177901,burn_token,T20,32166.74702860121,
6695.721502351419,mint,T70,32116.74702860121,
6706.710255839257,mint,T71,32066.74702860121,
6786.665116614277,compra_exitosa,T42,33018.53276750074,1998.5501194191331
6787.025082924439,mint,T72,32968.53276750074,
6799.593385823899,mint,T73,32918.53276750074,
7026.236792251554,mint,T74,32868.53276750074,
7106.529438333846,mint,T75,32818.53276750074,
7185.099035620619,compra_exitosa,T50,33896.39005722853,1733.898971298558
7407.269569415557,mint,T76,33846.39005722853,
7497.669834848027,mint,T77,33796.39005722853,
7497.8979696565675,mint,T78,33746.39005722853,
7498.175345813183,mint,T79,33696.39005722853,
7595.971234903034,compra_exitosa,T72,34751.302724784364,1144.8961050395321
7596.258603284572,mint,T80,34701.302724784364,
7713.4741090227735,mint,T81,34651.302724784364,
7793.80717814637,mint,T82,34601.302724784364,
7794.104406557113,mint,T83,34551.302724784364,
7862.18568848606,compra_exitosa,T71,35583.29551096884,2015.9346444541563
7954.835569701425,mint,T84,35533.29551096884,
7966.874292212304,mint,T85,35483.29551096884,
7979.2519256884425,burn_token,T83,35483.29551096884,
8148.36244492079,mint,T86,35433.29551096884,
8148.6467691529415,mint,T87,35383.29551096884,
8230.14513022136,compra_exitosa,T73,36330.296217798495,2579.5858435021
8619.458199349223,compra_exitosa,T64,37452.578688364105,2066.51522829565
8705.171769488612,compra_exitosa,T78,38590.20188542766,1140.9744877678513
8865.386724083177,mint,T88,38540.20188542766,
8945.34040886391,compra_exitosa,T86,39438.406940814144,2075.278085078142
8945.738118858799,mint,T89,39388.406940814144,
8970.027103853889,mint,T90,39338.406940814144,
8972.84631412069,mint,T91,39288.406940814144,
9052.801148389679,compra_exitosa,T70,40371.32844515297,1668.3406414813285
9059.38900120312,mint,T92,40321.32844515297,
9059.923788197128,mint,T93,40271.32844515297,
9145.022262719054,compra_exitosa,T65,41318.48685061587,2074.379579643592
9243.801378871474,compra_exitosa,T85,42369.560405576594,2438.568053483138
9412.044840635443,compra_exitosa,T15,43545.35107456205,1320.119870366009
9433.356124519629,compra_exitosa,T91,44450.351504210084,1764.9734534406161
9445.082614283667,mint,T94,44400.351504210084,
9445.350229610765,mint,T95,44350.351504210084,
9741.464689162718,actualizacion_precio,T56,44350.351504210084,977.1215656080618
9821.41955313048,compra_exitosa,T69,45373.75763529952,2052.0550595973714
9898.402027570404,mint,T96,45323.75763529952,
10007.508309578188,mint,T97,45273.75763529952,
10096.107454608773,compra_exitosa,T57,46196.219732332254,1959.7904142481545
10096.63443315779,mint,T98,46146.219732332254,
10181.974123138063,compra_exitosa,T13,47191.507165011746,1449.9717608805731
10182.198031434957,mint,T99,47141.507165011746,
10182.496861097026,mint,T100,47091.507165011746,
10216.11437974799,mint,T101,47041.507165011746,
10227.146208515298,compra_exitosa,T56,48018.62873061981,1945.2755914792078
10244.996666125577,mint,T102,47968.62873061981,
10250.346544712047,compra_exitosa,T54,48872.3956538753,2239.7099082656996
10258.91274566913,compra_exitosa,T52,49827.31841654596,1298.6286560406236
10259.377345117706,mint,T103,49777.31841654596,
10481.74930128916,mint,T104,49727.31841654596,
10514.842323093568,compra_exitosa,T102,50829.142237655826,2163.8231598888915
10618.102402425406,burn_token,T55,50829.142237655826,
10680.901689935883,burn_token,T27,50829.142237655826,
10681.407176308585,mint,T105,50779.142237655826,
10681.823881054204,mint,T106,50729.142237655826,
10748.822127646645,mint,T107,50679.142237655826,
10869.408609195814,compra_exitosa,T74,51499.82688741041,2454.121451141023
10874.723335791587,compra_exitosa,T60,52263.959006542376,2392.5564647261244
11208.977750077915,mint,T108,52213.959006542376,
11228.917151917407,mint,T109,52163.959006542376,
11375.892298241484,burn_token,T26,52163.959006542376,
11455.847162797822,compra_exitosa,T79,53217.357086284246,2120.9619770016734
11484.831408391288,burn_token,T44,53217.357086284246,
11485.36927617611,mint,T110,53167.357086284246,
11485.665081058434,mint,T111,53117.357086284246,
11553.186773959627,actualizacion_precio,T63,53117.357086284246,1166.8808081300706
11627.995077484098,compra_exitosa,T92,54134.467226477514,2016.823967822832
11628.530253495072,mint,T112,54084.467226477514,
11628.75301620467,mint,T113,54034.467226477514,
11788.885441236353,mint,T114,53984.467226477514,
11788.909216628084,actualizacion_precio,T82,53984.467226477514,951.6521865005623
12053.43429289577,mint,T115,53934.467226477514,
12133.2004663079,mint,T116,53884.467226477514,
12165.877171966491,actualizacion_precio,T53,53884.467226477514,1042.903956756755
12166.20486113071,mint,T117,53834.467226477514,
12166.710551919768,mint,T118,53784.467226477514,
12607.801116054052,compra_exitosa,T94,54748.82088509721,2903.8178398598816
12608.033233343398,mint,T119,54698.82088509721,
12729.882885023835,compra_exitosa,T103,55854.73911414544,2698.8044633873405
12730.373367244176,mint,T120,55804.73911414544,
12741.675649408688,compra_exitosa,T120,56809.738556857475,1944.3483191721891
12759.188818889024,mint,T121,56759.738556857475,
12836.75102295458,compra_exitosa,T48,57856.588437119965,2042.3758188444313
12837.074270257817,mint,T122,57806.588437119965,
12956.600100177398,actualizacion_precio,T61,57806.588437119965,820.4870803380131
12964.958010457005,actualizacion_precio,T105,57806.588437119965,1138.5575233941481
13127.537252704891,actualizacion_precio,T87,57806.588437119965,1135.9385223230745
13128.070743752241,mint,T123,57756.588437119965,
13128.31103915587,mint,T124,57706.588437119965,
13230.735326912443,mint,T125,57656.588437119965,
13381.259868986357,compra_exitosa,T116,58422.995367414456,2446.540749320902
13381.570483105408,mint,T126,58372.995367414456,
13542.17241926372,mint,T127,58322.995367414456,
13622.126966885882,compra_exitosa,T110,59541.4980602789,1751.8226833857266
13627.915344424075,mint,T128,59491.4980602789,
13708.396486828815,mint,T129,59441.4980602789,
13788.351351342546,compra_exitosa,T33,60557.57078871065,1634.5660957736056
13788.57858995068,mint,T130,60507.57078871065,
13897.322749702045,mint,T131,60457.57078871065,
13897.589393000968,mint,T132,60407.57078871065,
13898.127505063969,mint,T133,60357.57078871065,
13978.065469623954,compra_exitosa,T96,61482.62651336169,2097.0360577406555
13978.590874903688,mint,T134,61432.62651336169,
13999.234236488173,compra_exitosa,T121,62537.88156282152,1964.9857828457493
13999.661215395217,mint,T135,62487.88156282152,
14483.926913420783,compra_exitosa,T124,63638.80556480427,2563.180843682141
14530.423495169875,mint,T136,63588.80556480427,
14586.674009768654,burn_token,T62,63588.80556480427,
14586.896960527361,mint,T137,63538.80556480427,
14666.851815845517,compra_exitosa,T61,64359.29264514228,2030.6996542127386
14667.359484884855,mint,T138,64309.29264514228,
14667.583879087531,mint,T139,64259.29264514228,
14667.845987548,mint,T140,64209.29264514228,
15182.528773207818,mint,T141,64159.29264514228,
15262.483636947418,compra_exitosa,T107,65038.53219438564,1774.6374073676784
15352.818238728198,compra_exitosa,T75,66033.7002265122,2062.8694163887885
15432.703187887148,compra_exitosa,T115,67030.85131406116,939.1994194491822
15797.484239205902,actualizacion_precio,T30,67030.85131406116,1160.4690629881034
15877.43910378296,compra_exitosa,T97,68060.25381002226,1798.7476144822103
15957.393968353863,compra_exitosa,T80,68954.02977828794,920.0964954533857
16031.13141236068,actualizacion_precio,T105,68954.02977828794,911.0629733775148
16198.819693831092,compra_exitosa,T84,69899.76009089767,2062.5583211742046
16199.356897342033,mint,T142,69849.76009089767,
16331.532797908194,compra_exitosa,T139,70816.43749216144,1582.16841623734
16332.061211933478,mint,T143,70766.43749216144,
16470.77634164236,burn_token,T126,70766.43749216144,
16471.18912895642,mint,T144,70716.43749216144,
16549.95137271745,compra_exitosa,T68,71782.50987460733,1180.1412573463072
16582.38257840702,mint,T145,71732.50987460733,
16639.042953958873,mint,T146,71682.50987460733,
16639.47616528298,mint,T147,71632.50987460733,
16719.799711317202,mint,T148,71582.50987460733,
16720.337773989162,mint,T149,71532.50987460733,
16725.652524051216,compra_exitosa,T118,72535.19282769982,1638.9864618610777
17473.525675299657,mint,T150,72485.19282769982,
17478.92218435799,compra_exitosa,T46,73577.62856450242,1164.5000338068905
17479.444528889057,mint,T151,73527.62856450242,
17479.72460028507,mint,T152,73477.62856450242,
17598.089848109343,mint,T153,73427.62856450242,
17833.071914242457,mint,T154,73377.62856450242,
17833.47083125664,mint,T155,73327.62856450242,
17833.91471068659,mint,T156,73277.62856450242,
17834.41170464169,mint,T157,73227.62856450242,
18503.78972770736,actualizacion_precio,T76,73227.62856450242,1072.3070324135579
18723.67356872913,actualizacion_precio,T155,73227.62856450242,721.703956765678
19082.799390989894,compra_exitosa,T141,74126.82724218535,2061.5845457661267
19383.528014447023,compra_exitosa,T147,74995.69185299336,1691.7438963127693
19553.70557634629,compra_exitosa,T136,75955.19074584829,2479.4021878450117
19553.937419970338,mint,T158,75905.19074584829,
19699.45894496188,burn_token,T59,75905.19074584829,
19792.18770100574,actualizacion_precio,T125,75905.19074584829,1074.3363561506915
19808.286471365183,actualizacion_precio,T131,75905.19074584829,774.3274894710581
19923.843473653305,compra_exitosa,T76,76977.49777826185,2650.8515212986185
20008.286413950074,burn_token,T87,76977.49777826185,
20008.51077026961,mint,T159,76927.49777826185,
20024.211466026263,compra_exitosa,T132,77963.1454887288,1174.556375461028
20430.556707013377,mint,T160,77913.1454887288,
20590.895289749642,mint,T161,77863.1454887288,
20591.14448229873,mint,T162,77813.1454887288,
20814.245254562047,actualizacion_precio,T149,77813.1454887288,1077.4582815822453
20894.200119138834,compra_exitosa,T113,78980.73736748974,2386.992215000069
20894.445216445176,mint,T163,78930.73736748974,
20894.70163062551,mint,T164,78880.73736748974,
20974.654421690786,compra_exitosa,T157,79950.86293143408,1988.0883882815508
21000.567130089818,compra_exitosa,T82,80902.51511793464,2313.4676585479265
21000.929672978324,mint,T165,80852.51511793464,
21001.1771607477,mint,T166,80802.51511793464,
21006.787971060723,mint,T167,80752.51511793464,
21007.03959598691,mint,T168,80702.51511793464,
21019.57335830261,compra_exitosa,T159,81606.47981272043,2257.270221933957
21019.87166532637,mint,T169,81556.47981272043,
21020.253426559266,mint,T170,81506.47981272043,
21020.70817930844,mint,T171,81456.47981272043,
21150.466193338027,compra_exitosa,T135,82367.12171592262,1562.685477650848
21223.35443504497,mint,T172,82317.12171592262,
21256.458508044358,actualizacion_precio,T119,82317.12171592262,953.9433970240442
21295.085164057775,actualizacion_precio,T149,82317.12171592262,1071.841169777663
21298.00549178246,mint,T173,82267.12171592262,
21364.092120139685,mint,T174,82217.12171592262,
21429.081507155854,burn_token,T89,82217.12171592262,
21509.56838116452,mint,T175,82167.12171592262,
21819.127160425753,compra_exitosa,T95,83124.21405082558,1957.171329768026
21835.198860234428,mint,T176,83074.21405082558,
21835.674742559946,mint,T177,83024.21405082558,
21836.208860702325,mint,T178,82974.21405082558,
21836.659527600514,mint,T179,82924.21405082558,
21997.01136803429,compra_exitosa,T164,83793.59828077769,2213.8418162446305
22177.027027368214,compra_exitosa,T105,84704.6612541552,1737.6273019241294
22177.418511776446,mint,T180,84654.6612541552,
22245.01089617564,mint,T181,84604.6612541552,
22245.54885073198,mint,T182,84554.6612541552,
22250.272031529228,mint,T183,84504.6612541552,
22304.792061513566,mint,T184,84454.6612541552,
22305.111990288515,mint,T185,84404.6612541552,
22305.5660362711,mint,T186,84354.6612541552,
22317.067466641274,compra_exitosa,T173,85376.96328445141,1684.3195003932601
22565.537604521236,compra_exitosa,T166,86338.03272237605,1993.9180255517558
22565.791013905844,mint,T187,86288.03272237605,
22797.05817155567,burn_token,T158,86288.03272237605,
22797.45173551951,mint,T188,86238.03272237605,
22797.840224378797,mint,T189,86188.03272237605,
22798.064234472677,mint,T190,86138.03272237605,
22798.52594109641,mint,T191,86088.03272237605,
22881.573712926875,mint,T192,86038.03272237605,
22881.945481889445,mint,T193,85988.03272237605,
22882.169808720188,mint,T194,85938.03272237605,
22882.70612014252,mint,T195,85888.03272237605,
22883.05235061096,mint,T196,85838.03272237605,
22883.41000464882,mint,T197,85788.03272237605,
22883.788587561852,mint,T198,85738.03272237605,
22963.743452127503,compra_exitosa,T119,86691.9761194001,2556.2164271202846
23052.41297062574,burn_token,T185,86691.9761194001,
23132.36782599937,compra_exitosa,T98,87687.87134033613,1407.9299039977914
23132.779738126763,mint,T199,87637.87134033613,
23200.821650634287,burn_token,T53,87637.87134033613,
23325.1748099378,actualizacion_precio,T131,87637.87134033613,991.1449948456989
23325.635528095776,mint,T200,87587.87134033613,
23326.114488950803,mint,T201,87537.87134033613,
23459.124266159863,compra_exitosa,T169,88566.02968084472,2266.0933341133773
23501.378737448387,actualizacion_precio,T140,88566.02968084472,847.2879204664245
23581.326166711646,compra_exitosa,T133,89630.79027910142,2396.438296487962
23661.281028575595,compra_exitosa,T187,90624.3592340895,1558.7837719426616
23788.650946830807,compra_exitosa,T109,91612.06233942606,2503.0093707390843
23904.856211430724,mint,T202,91562.06233942606,
23926.274783378667,mint,T203,91512.06233942606,
24006.22964795627,compra_exitosa,T193,92556.54816148589,2080.3882655354073
24006.745018534588,mint,T204,92506.54816148589,
24006.98678636646,mint,T205,92456.54816148589,
24012.301513142804,compra_exitosa,T203,93397.92793962517,1691.7274653601912
24092.255841442653,compra_exitosa,T22,94384.71091250808,2379.03242251756
24092.480011029747,mint,T206,94334.71091250808,
24172.6949882235,mint,T207,94284.71091250808,
24178.171706215657,mint,T208,94234.71091250808,
24178.436351685043,mint,T209,94184.71091250808,
24288.55896800862,compra_exitosa,T188,95063.4368510206,1748.53791867788
24368.51383087171,compra_exitosa,T182,96121.70990685336,1284.822941804144
24374.076189409676,compra_exitosa,T171,97303.13518962338,1709.5450730496977
24452.089116055504,compra_exitosa,T58,98481.59107850875,1556.1524528144305
24452.490640020704,mint,T210,98431.59107850875,
24452.714559721968,mint,T211,98381.59107850875,
24453.061455589916,mint,T212,98331.59107850875,
24697.1092714697,burn_token,T28,98331.59107850875,
24777.478452956202,mint,T213,98281.59107850875,
24803.614246726916,mint,T214,98231.59107850875,
24803.908650690035,mint,T215,98181.59107850875,
24804.138643771068,mint,T216,98131.59107850875,
24813.557265929263,burn_token,T192,98131.59107850875,
24921.992195108232,compra_exitosa,T122,99292.8222312991,1484.9176004648684
24922.28075511579,mint,T217,99242.8222312991,
25015.21937024724,actualizacion_precio,T180,99242.8222312991,1151.1353147977536
25015.64482585789,mint,T218,99192.8222312991,
25025.087057326058,mint,T219,99142.8222312991,
25025.438102352902,mint,T220,99092.8222312991,
25025.963809131077,mint,T221,99042.8222312991,
25026.367430786977,mint,T222,98992.8222312991,
25118.173490176116,mint,T223,98942.8222312991,
25132.764881008872,mint,T224,98892.8222312991,
25212.6898547048,compra_exitosa,T152,99979.8047994387,2469.3096720772173
25213.133823402557,mint,T225,99929.8047994387,
25221.938511777524,mint,T226,99879.8047994387,
25401.748811870624,compra_exitosa,T175,100960.85841092168,1515.596388679628
25519.61227026582,compra_exitosa,T212,102115.14722147559,1627.1956390258342
25520.05704385909,mint,T227,102065.14722147559,
25600.011906560907,compra_exitosa,T93,102847.09253922645,1532.7269800257986
25600.23516187695,mint,T228,102797.09253922645,
25600.638396057468,mint,T229,102747.09253922645,
25760.44587881419,compra_exitosa,T197,103675.14530079265,1667.87334489569
25760.688055728584,mint,T230,103625.14530079265,
25795.70151848612,mint,T231,103575.14530079265,
25955.552891717485,compra_exitosa,T106,104661.35643869602,1285.3076274699988
25955.994818854968,mint,T232,104611.35643869602,
26035.949683422823,compra_exitosa,T195,105746.02373883614,2620.4577200635536
26116.296834128374,mint,T233,105696.02373883614,
26370.04919570215,compra_exitosa,T174,106604.86788330223,1553.6495050750805
26658.861291160218,mint,T234,106554.86788330223,
26818.38177232313,mint,T235,106504.86788330223,
26818.701556513613,mint,T236,106454.86788330223,
26835.030184721818,compra_exitosa,T216,107265.83370307552,2302.0784320255575
26840.34492066907,compra_exitosa,T202,108370.33175258884,1294.1348640120893
26840.85449338998,mint,T237,108320.33175258884,
26841.3079287673,mint,T238,108270.33175258884,
26841.53281025775,mint,T239,108220.33175258884,
26855.845123981286,actualizacion_precio,T108,108220.33175258884,1146.3744124990844
26856.345232766955,mint,T240,108170.33175258884,
26856.678355620134,mint,T241,108120.33175258884,
27067.287398096767,actualizacion_precio,T213,108120.33175258884,1114.2183078539579
27067.825575690906,mint,T242,108070.33175258884,
27068.132736875352,mint,T243,108020.33175258884,
27068.526001785165,mint,T244,107970.33175258884,
27074.421087150182,mint,T245,107920.33175258884,
27078.595943071574,mint,T246,107870.33175258884,
27157.06037165712,mint,T247,107820.33175258884,
27236.720706862412,compra_exitosa,T243,108677.68536144646,2005.630023316736
27237.206677388833,mint,T248,108627.68536144646,
27237.619914724066,mint,T249,108577.68536144646,
27238.051981646586,mint,T250,108527.68536144646,
27293.681842824986,burn_token,T245,108527.68536144646,
27382.003771616633,actualizacion_precio,T16,108527.68536144646,1105.3121452523803
27382.455131503328,mint,T251,108477.68536144646,
27407.436044591883,compra_exitosa,T148,109291.53100863029,2175.5262620778594
27537.596575985637,mint,T252,109241.53100863029,
27608.39204083326,compra_exitosa,T142,110240.09344731833,1974.8696370961557
27608.927519905577,mint,T253,110190.09344731833,
27868.346333672147,mint,T254,110140.09344731833,
27948.301198151992,compra_exitosa,T183,111238.29454593049,2095.6318716796736
28053.650272637627,burn_token,T215,111238.29454593049,
28054.09228149095,mint,T255,111188.29454593049,
28684.99564259906,mint,T256,111138.29454593049,
28831.547479573077,compra_exitosa,T134,112186.16266399558,1257.0620048273759
28831.770845504263,mint,T257,112136.16266399558,
28832.100243759563,mint,T258,112086.16266399558,
28832.32841626435,mint,T259,112036.16266399558,
28988.047684649868,actualizacion_precio,T184,112036.16266399558,909.5599497669131
28988.334259067466,mint,T260,111986.16266399558,
29050.3162736647,actualizacion_precio,T155,111986.16266399558,941.5770906807915
29171.928144552294,compra_exitosa,T112,113035.06161706158,3319.4101763057433
29405.383107949463,burn_token,T225,113035.06161706158,
29485.337207367535,compra_exitosa,T143,114171.06114411783,1773.8862508780064
29485.79666475394,mint,T261,114121.06114411783,
29491.111867986678,compra_exitosa,T172,115042.84319872256,2188.592564893187
29588.165595188613,mint,T262,114992.84319872256,
29850.664566280117,compra_exitosa,T63,116159.72400685263,1638.6647224616906
29851.15349158563,mint,T263,116109.72400685263,
29900.61402975249,compra_exitosa,T226,117046.78658573198,2448.3443370375994
30124.949102955004,actualizacion_precio,T250,117046.78658573198,998.6137865495729
30313.462604826545,actualizacion_precio,T263,117046.78658573198,913.4790946147752
30575.459239458716,compra_exitosa,T167,118057.06722417792,1644.0044673777606
30655.41408581543,compra_exitosa,T150,119270.8954558238,2139.860112843582
30825.893644629658,compra_exitosa,T140,120118.18337629022,2417.686457727452
30826.3124260045,mint,T264,120068.18337629022,
30906.267290579217,compra_exitosa,T99,120923.06145466423,2310.585685577189
30906.64794688582,mint,T265,120873.06145466423,
30907.046995877154,mint,T266,120823.06145466423,
30959.95430909111,mint,T267,120773.06145466423,
31128.347385910303,compra_exitosa,T219,121711.48788796707,1384.706727770565
31128.595453290473,mint,T268,121661.48788796707,
31134.76033573538,mint,T269,121611.48788796707,
31135.226096019105,mint,T270,121561.48788796707,
31215.1809605839,compra_exitosa,T77,122596.59701713474,2826.929780129053
31215.570948702272,mint,T271,122546.59701713474,
31295.525813278193,compra_exitosa,T117,123575.79433714141,1975.1994353022803
31380.94943310362,compra_exitosa,T246,124702.87889924897,1609.0871655939766
31637.328276717213,compra_exitosa,T235,125707.67717129363,2276.6659280921617
31777.377634384582,mint,T272,125657.67717129363,
31835.069942432074,mint,T273,125607.67717129363,
32121.389886677265,mint,T274,125557.67717129363,
32121.616797750765,mint,T275,125507.67717129363,
32314.71957469025,mint,T276,125457.67717129363,
32315.2562128468,mint,T277,125407.67717129363,
32400.514265402893,compra_exitosa,T249,126338.28297241236,1660.7249220078274
32400.752724432667,mint,T278,126288.28297241236,
32419.287792749154,compra_exitosa,T208,127341.3762710473,1988.7662810647066
32632.74830894519,actualizacion_precio,T254,127341.3762710473,1091.759927025963
32792.658032826446,compra_exitosa,T201,128259.6357636068,2053.400893523968
33174.02153392828,compra_exitosa,T123,129123.01460451657,2353.9516892930583
33174.48928976759,mint,T279,129073.01460451657,
33174.911316751866,mint,T280,129023.01460451657,
33386.00050843487,mint,T281,128973.01460451657,
33386.23442861498,mint,T282,128923.01460451657,
33386.620325154894,mint,T283,128873.01460451657,
33479.980551892935,compra_exitosa,T128,129923.23807655177,1607.0775990230075
33480.4056750429,mint,T284,129873.23807655177,
33480.92398483378,mint,T285,129823.23807655177,
33481.40585619338,mint,T286,129773.23807655177,
33481.86755474429,mint,T287,129723.23807655177,
33482.091350315524,mint,T288,129673.23807655177,
33652.726064639544,actualizacion_precio,T170,129673.23807655177,1031.3363151141768
33814.86945020183,mint,T289,129623.23807655177,
33815.3994523544,mint,T290,129573.23807655177,
33896.59756561204,compra_exitosa,T228,130730.59236855674,1856.0282719252982
33976.552430190124,compra_exitosa,T156,131742.11635525394,2017.987450419378
33977.02052754265,mint,T291,131692.11635525394,
34019.46189619976,compra_exitosa,T170,132723.4526703681,1182.048143174621
34097.864950106785,compra_exitosa,T273,133809.91114954327,2586.1704740960095
34098.37672572838,mint,T292,133759.91114954327,
34098.66329922389,mint,T293,133709.91114954327,
34260.25142666716,mint,T294,133659.91114954327,
34393.42842844387,mint,T295,133609.91114954327,
34414.930764925964,mint,T296,133559.91114954327,
34415.44234941905,mint,T297,133509.91114954327,
34511.9320884583,mint,T298,133459.91114954327,
34571.344518456994,mint,T299,133409.91114954327,
34657.04739615983,mint,T300,133359.91114954327,
34657.52220108797,mint,T301,133309.91114954327,
35030.01790503272,actualizacion_precio,T199,133309.91114954327,1020.1360828684485
35058.441026479355,mint,T302,133259.91114954327,
35058.97832938092,mint,T303,133209.91114954327,
35059.29296811134,mint,T304,133159.91114954327,
35205.66454847587,compra_exitosa,T270,134055.79063583055,2180.448076735667
35205.96534287686,mint,T305,134005.79063583055,
35301.88322355236,mint,T306,133955.79063583055,
35421.934289224904,mint,T307,133905.79063583055,
