tiempo,tokens_circulacion
16725.652524051216,138
17473.525675299657,139
17478.92218435799,139
17479.444528889057,140
17479.72460028507,141
17598.089848109343,142
17833.071914242457,143
17833.47083125664,144
17833.91471068659,145
17834.41170464169,146
18503.78972770736,146
18723.67356872913,146
19082.799390989894,146
19383.528014447023,146
19553.70557634629,146
19553.937419970338,147
19699.45894496188,146
19792.18770100574,146
19808.286471365183,146
19923.843473653305,146
20008.286413950074,145
20008.51077026961,146
20024.211466026263,146
20430.556707013377,147
20590.895289749642,148
20591.14448229873,149
20814.245254562047,149
20894.200119138834,149
20894.445216445176,150
20894.70163062551,151
20974.654421690786,151
21000.567130089818,151
21000.929672978324,152
21001.1771607477,153
21006.787971060723,154
21007.03959598691,155
21019.57335830261,155
21019.87166532637,156
21020.253426559266,157
21020.70817930844,158
21150.466193338027,158
21223.35443504497,159
21256.458508044358,159
21295.085164057775,159
21298.00549178246,160
21364.092120139685,161
21429.081507155854,160
21509.56838116452,161
21819.127160425753,161
21835.198860234428,162
21835.674742559946,163
21836.208860702325,164
21836.659527600514,165
21997.01136803429,165
22177.027027368214,165
22177.418511776446,166
22245.01089617564,167
22245.54885073198,168
22250.272031529228,169
22304.792061513566,170
22305.111990288515,171
22305.5660362711,172
22317.067466641274,172
22565.537604521236,172
22565.791013905844,173
22797.05817155567,172
22797.45173551951,173
22797.840224378797,174
22798.064234472677,175
22798.52594109641,176
22881.573712926875,177
22881.945481889445,178
22882.169808720188,179
22882.70612014252,180
22883.05235061096,181
22883.41000464882,182
22883.788587561852,183
22963.743452127503,183
23052.41297062574,182
23132.36782599937,182
23132.779738126763,183
23200.821650634287,182
23325.1748099378,182
23325.635528095776,183
23326.114488950803,184
23459.124266159863,184
23501.378737448387,184
23581.326166711646,184
23661.281028575595,184
23788.650946830807,184
23904.856211430724,185
23926.274783378667,186
24006.22964795627,186
24006.745018534588,187
24006.98678636646,188
24012.301513142804,188
24092.255841442653,188
24092.480011029747,189
24172.6949882235,190
24178.171706215657,191
24178.436351685043,192
24288.55896800862,192
24368.51383087171,192
24374.076189409676,192
24452.089116055504,192
24452.490640020704,193
24452.714559721968,194
24453.061455589916,195
24697.1092714697,194
24777.478452956202,195
24803.614246726916,196
24803.908650690035,197
24804.138643771068,198
24813.557265929263,197
24921.992195108232,197
24922.28075511579,198
25015.21937024724,198
25015.64482585789,199
25025.087057326058,200
25025.438102352902,201
25025.963809131077,202
25026.367430786977,203
25118.173490176116,204
25132.764881008872,205
25212.6898547048,205
25213.133823402557,206
25221.938511777524,207
25401.748811870624,207
25519.61227026582,207
25520.05704385909,208
25600.011906560907,208
25600.23516187695,209
25600.638396057468,210
25760.44587881419,210
25760.688055728584,211
25795.70151848612,212
25955.552891717485,212
25955.994818854968,213
26035.949683422823,213
26116.296834128374,214
26370.04919570215,214
26658.861291160218,215
26818.38177232313,216
26818.701556513613,217
26835.030184721818,217
26840.34492066907,217
26840.85449338998,218
26841.3079287673,219
26841.53281025775,220
26855.845123981286,220
26856.345232766955,221
26856.678355620134,222
27067.287398096767,222
27067.825575690906,223
27068.132736875352,224
27068.526001785165,225
27074.421087150182,226
27078.595943071574,227
27157.06037165712,228
27236.720706862412,228
27237.206677388833,229
27237.619914724066,230
27238.051981646586,231
27293.681842824986,230
27382.003771616633,230
27382.455131503328,231
27407.436044591883,231
27537.596575985637,232
27608.39204083326,232
27608.927519905577,233
27868.346333672147,234
27948.301198151992,234
28053.650272637627,233
28054.09228149095,234
28684.99564259906,235
28831.547479573077,235
28831.770845504263,236
28832.100243759563,237
28832.32841626435,238
28988.047684649868,238
28988.334259067466,239
29050.3162736647,239
29171.928144552294,239
29405.383107949463,238
29485.337207367535,238
29485.79666475394,239
29491.111867986678,239
29588.165595188613,240
29850.664566280117,240
29851.15349158563,241
29900.61402975249,241
30124.949102955004,241
30313.462604826545,241
30575.459239458716,241
30655.41408581543,241
30825.893644629658,241
30826.3124260045,242
30906.267290579217,242
30906.64794688582,243
30907.046995877154,244
30959.95430909111,245
31128.347385910303,245
31128.595453290473,246
31134.76033573538,247
31135.226096019105,248
31215.1809605839,248
31215.570948702272,249
31295.525813278193,249
31380.94943310362,249
31637.328276717213,249
31777.377634384582,250
31835.069942432074,251
32121.389886677265,252
32121.616797750765,253
32314.71957469025,254
32315.2562128468,255
32400.514265402893,255
32400.752724432667,256
32419.287792749154,256
32632.74830894519,256
32792.658032826446,256
33174.02153392828,256
33174.48928976759,257
33174.911316751866,258
33386.00050843487,259
33386.23442861498,260
33386.620325154894,261
33479.980551892935,261
33480.4056750429,262
33480.92398483378,263
33481.40585619338,264
33481.86755474429,265
33482.091350315524,266
33652.726064639544,266
33814.86945020183,267
33815.3994523544,268
33896.59756561204,268
33976.552430190124,268
33977.02052754265,269
34019.46189619976,269
34097.864950106785,269
34098.37672572838,270
34098.66329922389,271
34260.25142666716,272
34393.42842844387,273
34414.930764925964,274
34415.44234941905,275
34511.9320884583,276
34571.344518456994,277
34657.04739615983,278
34657.52220108797,279
35030.01790503272,279
35058.441026479355,280
35058.97832938092,281
35059.29296811134,282
35205.66454847587,282
35205.96534287686,283
35301.88322355236,284
35421.934289224904,285
35501.88914941304,285
35572.183156801824,286
35582.22902573135,286
35582.50113304667,287
35682.2042774409,288
35744.26000553037,289
35744.79683205327,290
35824.40306584428,290
35830.441663250225,290
35910.39652780191,290
36015.02608481123,290
36015.51448242403,291
36175.365969029444,291
36183.85982170336,291
36212.06979514041,292
36298.506522750795,293
36318.66873384999,292
36572.35282957903,292
36652.30768881679,292
36652.82884023678,293
36680.42932406052,293
36760.38418863859,293
36845.62539804845,294
36887.64821185016,294
36967.54889693834,294
36972.8894318494,294
37335.834481879145,294
37415.789346456426,294
37800.660432501805,295
38085.161532664024,295
38085.637694476136,296
38085.92450041408,297
38086.28955906277,298
38166.7014642695,299
38166.99944584019,300
38196.79468496382,300
38276.749549216525,300
38290.10197033878,300
38290.63974915664,301
38350.56936132996,301
38351.0498553468,302
38351.46508332564,303
38593.07754817278,304
38598.75829194261,305
38793.31976113075,305
38812.06092608698,306
38812.59055319694,307
38813.12734895551,308
38973.03704438432,308
38973.473434613596,309
39206.478702276814,309
39206.92757251081,310
39207.15848213372,311
39207.66057084141,312
39287.61543082496,312
39367.57029540301,312
39454.28623347885,312
39454.58810319734,313
39459.90283280352,313
39678.08939078671,314
39678.621661628364,315
39679.11221600054,316
39751.17680228079,317
39858.37379030789,317
39938.286356199846,317
39938.680362063955,318
39952.588683414506,319
40081.858267517535,319
40241.76798099613,319
40341.81048973274,319
40342.34688799276,320
40514.212473294465,319
40680.81227737799,319
41073.292348443145,319
41073.53165586072,320
41233.12341324687,321
41233.42528895997,322
