tiempo,tokens_circulacion
27981.569518683453,210
27981.814149502716,211
27982.267319513503,212
27982.53760477054,213
27983.034258323958,214
28040.04781244569,215
28199.16888377613,215
28199.59345819119,216
28199.84397570604,217
28200.175042856376,218
28205.838458122173,219
28320.209638665758,220
28454.563879179343,220
28530.505892553498,221
28535.820619150178,221
28606.897872961978,221
28607.435722422204,222
28738.22973038375,222
28738.764156379228,223
28739.05039852939,224
28905.060449899574,224
29145.57172123647,225
29146.095260603808,226
29146.31846355848,227
29262.993574422304,227
29298.925475267864,228
29445.72151089689,229
29500.121512237623,229
29580.075805510092,229
29580.59845978659,230
29603.386620787533,230
29603.820437348233,231
29684.068858097497,232
29838.0629012372,232
29931.36577420672,233
30519.097242788044,234
30524.41200300357,234
30524.950181676646,235
30561.14299899459,235
30561.44785839206,236
30618.432071027175,237
30618.656162856158,238
30619.08452148415,239
30699.481384185754,240
30733.634372564073,241
30910.217618057148,241
30996.01043164173,242
31082.788072708685,243
31092.821527206717,244
31093.297922799222,245
31222.290847926593,246
31301.74958289202,247
31670.390877559803,247
31750.34529768965,247
31830.294821881165,247
31954.656194139094,248
32129.332085755694,249
32209.286947912056,249
32223.148425558895,249
32228.46555466485,249
32329.550184096013,248
32329.828600408935,249
32469.03084659299,249
32469.48164628009,250
32554.75569382769,250
32555.024866618474,251
32555.47227335513,252
32555.930339357234,253
32666.416005417886,252
32666.88043107282,253
32667.247419823245,254
32694.675919947338,254
32843.64462512782,255
32850.24252725634,255
32850.69731975486,256
32930.65218433282,256
32931.16186121962,257
32931.47133872459,258
32939.69170060382,259
32945.888867587004,259
32946.426338208046,260
33132.07900197894,261
33155.36517159748,262
33155.705611697675,263
33235.6604762746,263
33236.18841713437,264
33236.484202089865,265
33236.9243817965,266
33237.29576703499,267
33237.80968931538,268
33238.15814238479,269
33306.31151618513,269
33494.849611991915,270
34508.521433839334,270
34588.47381066173,270
34700.023280637084,270
34780.44647610764,271
34950.52142752619,272
34957.40688775389,272
35037.30404952422,272
35037.5624196566,273
35037.944121573164,274
35134.33402062855,274
35264.06088455845,274
35340.36940190849,273
35340.64915429675,274
35530.09631611959,274
35543.30300597043,274
35623.257870547146,274
35623.788540619134,275
35654.55661183367,276
35734.5094755453,276
35735.031845618425,277
35735.26518157908,278
35735.51983711539,279
35817.781573920016,280
35823.10622343907,280
35823.63035844909,281
35884.63795122872,282
35900.525361175365,283
35900.81583379936,284
36023.82499867402,285
36263.118740385435,285
36263.409493811,286
36263.9322353393,287
36360.28471659513,288
36360.79567823802,289
36361.31413681803,290
36361.78498690357,291
36362.0173342391,292
36440.88066222616,293
36453.00269860447,293
36459.98544830506,293
36735.92494417752,293
36736.33573465548,294
36827.16256862566,295
36907.11743311159,295
36907.5365969238,296
37035.605139695734,296
37388.827614401576,296
37396.099838114256,296
37396.46879817996,297
37548.3857437717,297
37628.34060834978,297
37648.538920801846,298
37728.47558084369,298
37728.767188500344,299
37729.30067134235,300
37841.63714469229,299
37964.273276917345,299
37964.55723984668,300
37964.80061499598,301
37970.11534949325,301
37970.61465838999,302
38152.04592121512,302
38311.945870084564,302
38319.24540363863,303
38768.7924750497,304
38936.77247016195,304
39222.6990820907,304
39381.16921819212,304
39461.10177871259,304
39461.33557346449,305
39461.84132381847,306
39462.33611632496,307
39467.651384181445,307
39544.308515429206,306
39544.75145733134,307
39770.045017156706,307
39850.50884068232,308
40152.85483835883,309
40182.38845846579,309
40182.8511831209,310
40186.97292463672,310
40242.00961050964,311
40247.53477312171,312
40597.56494338736,312
40597.904946111004,313
40598.40691610896,314
41011.96973006955,315
41012.23217171888,316
41099.648105719134,316
41101.83937122286,317
41110.56254199544,317
41110.78991018467,318
41197.437368889274,318
41236.40100190543,319
41236.7736949825,320
41423.41717993155,321
41423.71908252039,322
41424.20077805774,323
41424.73892289021,324
41640.090911850726,325
41640.47681233841,326
41646.74992392673,327
41806.112725955165,328
41806.342414657505,329
41850.829946754166,329
41851.071731432174,330
41931.381167642685,331
41965.77443792185,332
42087.204194263606,333
42167.69502837594,334
42167.92553369756,335
42195.37051660313,335
42275.32431458499,335
42275.82427625482,336
42276.21892002236,337
42276.74408947787,338
42277.09935231395,339
42357.05421655722,339
42374.52874649348,340
42454.48361084802,340
42534.438475426105,340
42534.93014590389,341
42674.839294800695,342
42675.2414248044,343
42675.767945230866,344
42871.798434450946,345
43007.25061162125,345
43007.73403992749,346
43090.16342226962,346
43118.978016109744,345
