tiempo,tokens_circulacion
17498.983011444143,131
17578.937875226147,131
17740.94452099837,132
17878.006682274972,133
17958.280430765113,134
18028.23932786408,134
18108.19414765057,134
18108.692921525446,135
18172.2898928285,136
18778.17106081867,136
19216.579321953755,135
19216.852580518476,136
19229.787703644368,137
19235.10269931428,137
19235.436875545623,138
19481.105134193254,137
19481.36374593978,138
19577.285615907655,138
19839.12627091477,138
19839.657066378728,139
19887.55639971062,139
19967.511264253437,139
20127.913049454957,140
20227.074171005836,140
20306.597158742632,140
20801.270806723995,140
20850.91581038519,141
20959.390889693484,142
21039.34575427157,142
21039.57126404413,143
21039.811435837302,144
21040.24602705661,145
21069.06916442661,146
21149.016891387953,146
21391.43678303652,146
21551.61621174111,147
21710.308341973603,148
21710.68808142278,149
21806.007661029675,150
21806.372421631026,151
21806.61212689132,152
21886.566991469404,152
21930.36592159235,152
22135.041594749004,153
22164.446530962807,152
22469.467496882404,152
22560.254216462006,152
22560.47833624041,153
22682.8284366018,153
22974.309252187275,153
22989.090277369396,154
23683.49324185002,155
24138.363304907092,156
24244.058855656633,157
24433.054415659288,158
24433.57339561984,159
24514.98319479805,159
24594.93805934074,159
24800.699550670462,160
25119.613866604584,159
25119.892507863926,160
25354.26172434025,160
25354.732470932,161
25434.681175580205,161
25552.50180864295,161
25632.851242004563,162
25713.306563488102,163
25766.44798468389,163
25846.402848026828,163
25846.806148220217,164
25847.124460221436,165
25973.58174689279,165
26060.254300612327,165
26635.424431466472,166
26715.34799988587,166
26715.79949162079,167
26716.325787706726,168
26716.557590804077,169
26716.78135633068,170
26717.030128923696,171
26797.37767277774,172
26797.600775829076,173
26877.555634645538,173
26883.01269580393,173
27033.40160149675,174
27033.651815103687,175
27033.902576615383,176
27034.191320008427,177
27034.445232795355,178
27108.808186389422,177
27483.714383844494,178
27484.24686855747,179
27643.971915037677,179
27644.19707009611,180
27644.532874754255,181
27756.200893870362,181
27756.73555325449,182
27896.276194183083,182
28056.172851231346,182
28056.707489537897,183
28317.4774506896,184
28323.017875427704,185
28402.97273997653,185
28482.9276045307,185
28483.353804207374,186
28612.647332506982,187
28621.219419085042,188
28797.2188674102,189
28797.60756475713,190
28797.83076981889,191
28878.295834501754,192
29068.924811679608,192
29148.879676257693,192
29149.39733198106,193
29149.885232984532,194
29473.062529054507,195
29692.698141642966,196
29861.900893301077,195
29862.418824956312,196
29862.702574577794,197
29863.187540138515,198
29863.724791365214,199
29990.486584740196,199
30071.28283524623,200
30151.071850587927,200
30319.75184612591,199
30320.06636562973,200
30373.800146216396,200
30379.405822616354,201
30389.970378532526,202
30546.996010854204,203
30706.903901180216,203
30707.377701313355,204
30707.873200120554,205
30708.119118920942,206
30708.432010134646,207
30716.60489864266,208
30829.200582062334,208
30894.407136811187,209
30994.01192971266,208
30994.263656378505,209
31073.742420480736,209
31156.56277766407,209
31156.98624737642,210
31218.90916188542,211
31401.6974795113,212
31479.41342250591,212
31485.572986811596,213
31486.073121711066,214
31895.98876141052,215
31896.338370726608,216
31902.51435991834,217
31953.761281422834,218
31953.988412843035,219
31959.39735123832,219
31964.71207783498,219
31964.954429130506,220
31965.181728874264,221
31965.692333696326,222
32009.06904109755,222
32026.507626184317,222
32162.98530536996,222
32163.218795940156,223
32407.488565960906,223
32487.44343053661,223
32487.841240020844,224
32488.376221724215,225
32537.79434473536,225
32538.176047671463,226
32538.58667248653,227
32539.122373580805,228
32539.62222969116,229
32696.461487273064,229
32696.696102547794,230
32697.234279232624,231
32697.458876650937,232
32723.2045003394,232
32789.566334569674,232
33405.00994927845,232
33485.491450334644,233
33606.42892251401,234
33606.76599530364,235
33607.00890843298,236
33607.23302023563,237
33607.48740357824,238
33916.6510397778,238
33995.82129975094,238
33996.32738875741,239
34135.250960898455,238
34336.88478133987,238
34436.677763330394,239
34537.538320526124,240
34537.91860555949,241
34538.14669401029,242
34572.12206486001,242
34572.37583324861,243
34663.12875725983,243
34663.649462944275,244
34715.234283715785,244
34799.46506841642,245
34928.152802429584,246
35081.81830872601,247
35158.31499984008,246
35238.32840998695,247
35244.17622480849,248
35515.727379483455,248
35593.052892372376,248
35593.450481580556,249
35593.87140303238,250
35594.10983864108,251
35594.48813723002,252
35849.24184296549,252
35940.32286974852,253
35982.084870534265,254
35982.554757911224,255
35982.77813172184,256
35983.31397575975,257
36063.52951155513,258
36064.064082811616,259
36064.4559121404,260
36070.5416395066,261
36229.99793587666,261
36250.22682539107,261
36255.54393965311,261
36335.49096798794,261
36393.497336333094,261
36437.46415160094,261
36578.311935678445,262
36578.772461546374,263
36584.45075810754,264
36669.720544122334,264
36747.3786091219,264
36851.77937797179,264
36931.73420422945,264
37173.76589675707,265
37174.19365362826,266
37254.47032969798,267
37260.226148374844,267
37339.70455614406,267
37340.22730161357,268
37420.182166191655,268
37420.71423836121,269
37544.385128138754,270
37544.92304397442,271
38342.068731639745,271
38342.60396295959,272
38718.936150621805,271
38719.318545930735,272
38799.27298820359,272
38799.54459116071,273
38924.93155915335,273
38925.218731041634,274
38943.24994658938,275
38956.8322389358,276
39056.7311630175,277
39105.161280663015,277
39130.166409333055,278
39187.411366239605,278
39345.97640589696,278
39425.89867495932,278
39426.4365158279,279
39456.77887859762,279
39491.56050387558,280
39491.951759901174,281
39492.29977455348,282
39568.211567761784,282
39648.66307229191,283
39728.84327931907,284
39808.72447690878,284
39814.04118478776,284
39823.00442655177,284
39902.959291129424,284
40257.43395192785,283
40257.97083660086,284
40385.51702129898,284
40546.200750986216,284
40725.717305193,284
40726.079820649684,285
40726.400272303916,286
40726.818821626555,287
41175.05563629631,287
41255.14539267584,288
41255.65574153281,289
41268.780394853165,289
41271.210455022156,289
41351.31722573382,290
41616.4422230095,290
41622.0242007741,290
41781.574403415536,290
41940.95538223577,290
41955.90919004779,291
41956.17259274272,292
41956.66538033501,293
41956.98554865608,294
41957.437858940095,295
42149.04722007028,295
42229.47365125289,296
42389.383267210644,296
42469.33784626233,296
42628.57526382859,297
42664.955114782984,298
42711.87639142352,297
42712.13797558095,298
42712.3651784584,299
42712.79606265362,300
42713.018900485855,301
42718.50081649317,301
42908.36317790251,301
43007.300872586165,302
43087.22479858428,302
43087.67432194088,303
43167.629186518454,303
43168.0518614537,304
43168.56925526154,305
43168.792826859084,306
43169.020090271006,307
43248.97478750822,307
43249.197514249085,308
43249.67843913865,309
43250.090493775664,310
43250.351871802755,311
43365.377782839205,312
43365.80588138886,313
43409.17833474252,313
43566.47992746844,314
43566.70265793471,315
43567.0351409148,316
43648.93028138898,316
43728.85176513265,317
43942.358485573735,317
44100.55804004197,316
44128.781219458324,317
44129.050748443995,318
44209.03248882047,319
44536.348100667165,320
44536.85679969818,321
44607.30148622595,322
44607.82128288878,323
44632.23563429058,324
44818.83442044033,324
44819.30434148567,325
44920.21202420264,326
44920.5233868244,327
44965.907534029684,327
44966.38441792581,328
45174.36653404305,328
45174.90437357844,329
45320.02707387825,329
45399.98193447364,329
45400.205604807255,330
45480.05128553165,330
45559.99876152977,330
45605.70605372627,331
45647.52477972303,332
45648.06285859511,333
45727.84989206609,333
45874.83944695585,334
45968.64778002676,335
