tiempo,tokens_circulacion
28366.687477242976,227
28367.1903774931,228
28674.928113280137,228
28675.24471209346,229
28848.421265334757,230
28864.233836908457,230
29175.691205677125,231
29176.12884357036,232
29176.514003192115,233
29176.741859711656,234
29176.992789474116,235
29256.670734838128,236
29256.89454986984,237
29257.279311802773,238
29257.54584498879,239
29317.45470409908,240
29337.924670521086,240
29502.38336338431,241
29519.75835390395,241
29652.821937946028,241
29655.990492966346,242
29735.945357544213,242
29821.09445272449,243
29900.751324018755,244
29901.063169522935,245
30028.730040945014,245
30362.166082689935,246
30602.024071916945,246
30712.693826956536,245
30713.136236688428,246
30713.41605490703,247
30778.657357784872,247
30864.314883571547,248
31096.534348905996,248
31176.48921344159,248
31182.575760150452,248
31182.869440183596,249
31183.25587737448,250
31265.65504934441,251
31346.10599703302,252
31425.535960759968,252
31430.12944023212,253
31510.08430481004,253
31615.19674305218,254
32164.91247245132,255
32233.581839180086,256
32233.981660091562,257
32563.332505307957,257
32775.728209546665,257
32939.71714612898,258
32940.024791809476,259
32962.21488531145,259
33164.75565517598,260
33165.29045911133,261
33245.24532254434,261
33245.69628195252,262
33245.92954695196,263
33325.81458080411,263
33326.18635848269,264
33326.62605606197,265
33361.808297143216,266
33441.76304133451,266
33518.73029885218,266
33785.24604805219,266
33785.50552695237,267
33786.00765757036,268
34057.512210347486,268
34196.3055509922,268
34472.14977968028,269
34472.41286848745,270
34552.60894555809,271
34588.66488017423,272
34668.619744290285,272
34727.38610550568,273
34807.34033989548,273
34807.86890179978,274
34813.57045969643,274
34894.062670310326,275
34979.68922096271,276
34979.92790036211,277
35033.47121931078,278
35033.69399334075,279
35034.01011486813,280
35034.235008856966,281
35119.79968129423,281
35131.91231117715,280
35132.22389953821,281
35207.05928667473,282
35217.68916605012,282
35310.05276649369,282
35389.98895547772,282
35469.94318626349,282
35470.279773816044,283
35476.03085068655,283
35588.93151161089,284
35749.11821158677,285
35754.44081977408,285
35754.86125629309,286
35834.75725088594,286
35914.71211289517,286
35915.104089965665,287
35915.39520648942,288
35915.92032244903,289
35926.803670684945,290
35933.085733627006,291
35976.32695865757,292
35976.727582509484,293
36056.68244460445,293
36136.63703876701,293
36213.715771466836,293
36219.05889818573,293
36348.37693355262,294
36435.10479660013,295
36435.482567867875,296
36515.43743242747,296
36515.967675254775,297
36596.38988092592,298
36610.53199601054,298
36610.797250268515,299
36643.963047851095,299
36644.24925861169,300
36704.82893683319,301
36866.581953649824,302
36871.95760006035,302
36877.596842282335,303
36882.537529852496,304
36883.06043128464,305
37122.82372462523,305
37123.08690807205,306
37283.9655431667,306
37346.47101147465,306
37346.976131408956,307
37353.73221733155,307
37354.143134616905,308
37354.631875683684,309
37434.58673789564,309
37434.87236340573,310
37435.194266613886,311
37468.12500846648,312
37548.0798730346,312
37548.31008982289,313
37753.24402415524,313
37830.81996211601,314
37935.555549822755,314
38187.560226555834,314
38192.87603354404,314
38193.41306284191,315
38200.57130134001,315
38280.52616591734,315
38280.93770889121,316
38360.89257346904,316
38361.41612742326,317
38863.51683103136,317
38943.44494721135,317
38977.228296735986,318
39057.18316131407,318
39080.519162026096,318
39110.62833736028,319
39360.63831025824,319
39541.51565362088,319
39541.961509393586,320
39725.485491778425,320
39726.02358135418,321
40006.87735010713,321
40406.135136163575,322
40406.42428315491,323
40481.97449821222,323
40739.67857915718,324
40739.90872029698,325
40745.48713269411,326
40824.90127410876,326
40825.38950664385,327
40825.73376911942,328
40942.483891061136,329
40942.853024676355,330
41022.807889253614,330
